KOR_NUM,month,KOR_NM,temperature,temp_max,temp_min
0,1,강화,-3.273612642,8.948969373,-15.53752018
1,1,거제,2.757549903,13.85240573,-7.113487459
2,1,거창,-1.32786963,12.43437232,-14.26573757
3,1,고창,-0.180688586,12.1664219,-10.65810628
4,1,고흥,1.683918941,13.94800326,-9.614306911
5,1,광주,1.122483033,13.29267926,-9.175241902
6,1,구미,-0.608473341,11.70864095,-11.96619569
7,1,군산,-0.06272025,11.37087515,-10.62387362
8,1,금산,-2.369054661,11.88032259,-16.10113143
9,1,남원,-1.440975037,12.73045931,-14.8298258
10,1,남해,2.295525883,13.45005899,-8.196013733
11,1,대구,1.048897656,12.7969599,-9.60767329
12,1,대전,-1.013654577,11.67115218,-13.19715218
13,1,동두천,-3.850403423,10.09943928,-17.13209156
14,1,동해,1.192358824,12.47705835,-9.761536802
15,1,목포,1.922448179,12.7923281,-7.266891419
16,1,문경,-1.673999582,10.31936252,-13.72662229
17,1,밀양,0.515152359,14.00661982,-11.76704029
18,1,보령,-0.276233261,11.59317925,-11.69407046
19,1,보은,-2.971407993,10.7973164,-16.77097895
20,1,봉화,-4.041410819,9.910076896,-19.12806896
21,1,부산,3.71128297,14.80106347,-7.501067056
22,1,부안,-0.151443704,12.40826491,-12.42876016
23,1,부여,-1.526486171,11.51246627,-14.62099001
24,1,산청,0.435573831,13.03511571,-11.34118236
25,1,상주,-0.975708904,11.12412259,-12.35987792
26,1,서귀포,7.450401174,17.17077791,-1.152512446
27,1,서산,-1.715342969,10.5525211,-13.47143334
28,1,서울,-1.988392775,9.608016712,-13.29864952
29,1,속초,0.108549015,10.74913312,-11.35573963
30,1,수원,-2.123150628,10.31770999,-14.16788579
31,1,안동,-1.840683637,11.03438911,-15.09277257
32,1,양평,-3.550293128,9.568718376,-17.3694446
33,1,여수,2.903284738,12.78919181,-6.951166269
34,1,영덕,1.107206446,12.997103,-10.47004993
35,1,영원,-3.649613785,9.943044145,-18.03154011
36,1,영주,-2.34857498,9.908814746,-15.73873024
37,1,영천,-0.506537812,12.47959689,-13.14502835
38,1,완도,2.910634244,13.72065644,-5.680399251
39,1,울릉,1.799057031,11.57652915,-6.707644858
40,1,울산,2.450957216,14.47252604,-8.469081176
