KOR_NUM,month,KOR_NM,temperature,temp_max,temp_min
0,1,강화,-3.268856788,8.935968449,-15.51494751
1,1,거제,2.753543777,13.83228117,-7.103153095
2,1,거창,-1.325940521,12.41630786,-14.24501253
3,1,고창,-0.180426085,12.14874671,-10.64262235
4,1,고흥,1.681472569,13.92773982,-9.600339395
5,1,광주,1.120852307,13.27336786,-9.161912252
6,1,구미,-0.607589361,11.69163081,-11.94881139
7,1,군산,-0.062629131,11.35435572,-10.60843942
8,1,금산,-2.365612935,11.86306304,-16.07773996
9,1,남원,-1.43888161,12.7119647,-14.80828126
10,1,남해,2.292190978,13.43051895,-8.184106691
11,1,대구,1.047373834,12.77836867,-9.593715411
12,1,대전,-1.012181955,11.65419651,-13.17797956
13,1,동두천,-3.844809617,10.08476697,-17.10720232
14,1,동해,1.190626584,12.45893188,-9.747355393
15,1,목포,1.919655277,12.77374361,-7.256334192
16,1,문경,-1.671567621,10.30437071,-13.70668047
17,1,밀양,0.514403953,13.98627122,-11.74994532
18,1,보령,-0.275831953,11.57633685,-11.6770815
19,1,보은,-2.967091177,10.78163023,-16.74661433
20,1,봉화,-4.03553952,9.895679689,-19.10028
21,1,부산,3.705891275,14.77956072,-7.490169622
22,1,부안,-0.151223689,12.39023838,-12.41070385
23,1,부여,-1.524268516,11.49574114,-14.59974886
24,1,산청,0.434941036,13.01617849,-11.32470606
25,1,상주,-0.974291409,11.10796164,-12.34192168
26,1,서귀포,7.439577347,17.14583247,-1.150838093
27,1,서산,-1.712850945,10.53719056,-13.45186225
28,1,서울,-1.985504068,9.594058334,-13.27932945
29,1,속초,0.108391317,10.73351695,-11.33924219
30,1,수원,-2.120066147,10.30272058,-14.14730291
31,1,안동,-1.83800952,11.01835852,-15.07084602
32,1,양평,-3.545135317,9.554817091,-17.34421054
33,1,여수,2.899066891,12.77061187,-6.941067722
34,1,영덕,1.105597913,12.97822101,-10.4548392
35,1,영원,-3.644311682,9.928599045,-18.00534416
36,1,영주,-2.345163006,9.894419374,-15.71586526
37,1,영천,-0.505801922,12.46146672,-13.12593146
38,1,완도,2.906405719,13.70072328,-5.672146855
39,1,울릉,1.796443389,11.55971095,-6.697900095
40,1,울산,2.447396504,14.45150058,-8.456777426
41,1,울진,1.435961303,13.26407963,-9.974880263
42,1,원주,-3.210229943,9.769237799,-16.49912207
43,1,의성,-3.049237334,11.79030033,-17.77963051
44,1,이천,-3.123223914,9.819519993,-17.04310064
45,1,인제,-4.689774566,8.27827278,-19.11569835
46,1,인천,-1.592024027,9.659550778,-12.26168473
47,1,임실,-2.570384237,12.06529679,-16.88520361
48,1,장수,-3.116518078,11.09175725,-17.69234047
49,1,장흥,0.990683409,13.99742647,-10.45163419
50,1,전주,0.028073208,12.81074706,-11.51724271
51,1,정읍,-0.191382025,12.72442717,-11.72981544
52,1,제주,6.311887544,16.4070736,-0.880622043
53,1,제천,-4.805856931,8.807995129,-19.72952625
54,1,진도,-0.625433336,11.7655701,-9.272013808
55,1,진주,0.286780138,13.47788337,-12.09569384
56,1,창원,2.692878478,13.76637253,-8.036525206
57,1,천안,-2.394802275,10.81033758,-16.06782596
58,1,철원,-5.770694588,7.915888094,-20.67926048
59,1,청주,-1.514504495,10.74031972,-13.72814833
60,1,춘천,-4.19837731,8.328664885,-17.89412431
61,1,태백,-4.791921912,8.421161788,-17.72501781
62,1,통영,3.267129835,14.03631014,-7.093527801
63,1,포항,2.332215244,13.65555416,-8.674269787
64,1,합천,-0.141899936,13.30797964,-12.76232896
65,1,해남,1.385105431,14.00336461,-10.19449611
66,1,홍천,-4.864444975,8.923875282,-19.61775531
0,2,강화,-0.61864068,12.35807102,-12.9820342
1,2,거제,4.564899229,16.4273002,-5.801742465
2,2,거창,0.972036779,17.07411319,-12.69205318
3,2,고창,2.222992244,18.00785303,-8.963424266
4,2,고흥,3.424540032,16.73480547,-8.143874781
5,2,광주,3.053919443,17.35766221,-7.410086827
6,2,구미,1.840089863,16.76622983,-10.21141218
7,2,군산,1.552946,15.13439963,-8.359407791
8,2,금산,0.101106288,16.15842653,-13.64897414
9,2,남원,0.954280697,16.98529612,-12.10278678
10,2,남해,4.174903965,16.92055107,-6.769831873
11,2,대구,3.48024917,17.48507718,-7.802628225
12,2,대전,1.426655877,15.72041705,-10.84858376
13,2,동두천,-0.55955115,15.06100946,-14.15242911
14,2,동해,2.87695251,15.65769245,-8.111154511
15,2,목포,3.145835075,15.79301416,-5.693739284
16,2,문경,0.700942361,14.9783242,-11.8237368
17,2,밀양,2.963993346,18.07280482,-9.889921806
18,2,보령,1.299571645,14.42148455,-9.643978554
19,2,보은,-0.527196997,15.02397987,-14.76502312
20,2,봉화,-1.506500881,14.22648443,-16.78816078
21,2,부산,5.530734285,17.25911432,-6.048956291
22,2,부안,1.715055894,16.17374376,-9.403440004
23,2,부여,0.797083003,15.62811213,-11.64008098
24,2,산청,2.415230542,17.26275458,-9.980381687
25,2,상주,1.450849371,16.06777833,-10.55618392
26,2,서귀포,8.412689075,18.10999439,-0.426311993
27,2,서산,0.189563666,13.80704409,-11.63235202
28,2,서울,0.735760761,13.72674733,-10.82827949
29,2,속초,1.884479239,14.36642635,-9.649019816
30,2,수원,0.337034495,14.16808053,-11.59447807
31,2,안동,0.783646982,15.72075265,-12.6413753
32,2,양평,-0.454667341,14.20251059,-14.25609745
33,2,여수,4.524303226,15.29166796,-5.724672704
34,2,영덕,2.981875107,17.27575342,-8.369981253
35,2,영원,-0.717936225,14.66991472,-15.41664135
36,2,영주,0.21042311,14.46489217,-13.37142481
37,2,영천,1.818222535,16.98656522,-11.16745385
38,2,완도,4.086802485,15.98731671,-4.482035278
39,2,울릉,2.585030606,13.23353163,-5.55359073
40,2,울산,4.408932698,18.02403793,-7.006746283
41,2,울진,3.035439978,16.65334805,-8.276887898
42,2,원주,-0.259687972,14.53859278,-13.45976121
43,2,의성,-0.24627287,16.56179052,-15.11710546
44,2,이천,-0.226961664,14.34109547,-14.00561266
45,2,인제,-1.748238961,13.19052117,-16.20665412
46,2,인천,0.70622993,12.81883213,-9.945803611
47,2,임실,-0.190306592,16.25849705,-13.91767488
48,2,장수,-0.772880157,14.73937131,-15.25127778
49,2,장흥,2.798607234,16.74784534,-8.796187731
50,2,전주,2.084565423,16.88809208,-9.383519691
51,2,정읍,1.795713339,16.82532544,-9.437257494
52,2,제주,7.0540911,19.1719392,-0.593529488
53,2,제천,-1.857917145,13.49166771,-17.05591629
54,2,진도,0.959794974,14.34723369,-8.291576792
55,2,진주,2.716946215,17.62000275,-10.23129439
56,2,창원,4.710600817,16.85133337,-6.412586637
57,2,천안,-0.012713518,14.96841607,-13.42360041
58,2,철원,-2.357093961,12.62068415,-17.542508
59,2,청주,1.020825676,15.5283391,-11.22025228
60,2,춘천,-1.007934876,13.66815438,-14.99489882
61,2,태백,-2.613837795,12.10500406,-16.60905382
62,2,통영,4.979070629,16.05900815,-5.697863154
63,2,포항,4.3928775,18.03137268,-7.028110097
64,2,합천,2.344823939,18.09117465,-10.66862535
65,2,해남,2.688953869,16.61800353,-8.459119268
66,2,홍천,-1.700336038,14.05378603,-16.64826722
0,3,강화,4.868938353,17.70167266,-6.818387728
1,3,거제,8.724064672,20.56656775,-2.302973139
2,3,거창,6.073053564,22.56780376,-7.516441339
3,3,고창,7.506420245,23.60754888,-4.517112975
4,3,고흥,7.693469122,21.220821,-4.64824452
5,3,광주,7.776833143,22.31991435,-3.510951888
6,3,구미,7.252385978,22.98257947,-4.919863038
7,3,군산,6.066199469,20.08701036,-3.923419461
8,3,금산,5.486706308,22.26300524,-8.138115432
9,3,남원,6.195842975,22.51106318,-7.460455485
10,3,남해,8.519478776,21.05975853,-3.033528237
11,3,대구,8.58303393,23.358366,-3.092659019
12,3,대전,6.841258307,21.92172351,-5.25055958
13,3,동두천,5.494012007,21.51928711,-7.473225466
14,3,동해,7.123551246,20.66915979,-3.654179979
15,3,목포,7.175041625,19.97989233,-2.155919228
16,3,문경,6.060888219,21.45129315,-6.418348917
17,3,밀양,7.908799636,22.67014871,-5.429470165
18,3,보령,5.7106804,18.82099554,-5.291188636
19,3,보은,5.026611606,21.4695472,-8.327378191
20,3,봉화,3.840027235,20.08494696,-9.992565715
21,3,부산,9.404661714,20.28137446,-1.880178306
22,3,부안,6.111685476,21.14163801,-4.99194576
23,3,부여,5.877778008,21.36275744,-7.014866525
24,3,산청,7.188821434,22.41143817,-5.249262627
25,3,상주,7.145779002,22.97814134,-5.107821072
26,3,서귀포,11.33175018,20.67388948,1.700363517
27,3,서산,5.082327842,19.3109989,-6.866225496
28,3,서울,6.371049426,19.64707523,-4.765108012
29,3,속초,6.458729997,20.01878332,-4.456434752
30,3,수원,5.867377789,20.10615982,-5.603483105
31,3,안동,6.22884232,21.808682,-6.488790298
32,3,양평,5.496267155,20.68613945,-7.405781237
33,3,여수,8.613352399,18.92280412,-1.661517954
34,3,영덕,7.147853562,22.4821917,-4.046738407
35,3,영원,5.095200415,21.21419217,-8.798836733
36,3,영주,5.596623441,20.83341612,-6.849319681
37,3,영천,6.757379471,22.62102132,-6.22085747
38,3,완도,8.109083648,19.92387863,-1.643892588
39,3,울릉,6.090789294,17.20549669,-2.715755792
40,3,울산,8.65356426,22.03281153,-2.636893744
41,3,울진,7.150917522,21.78218753,-3.916141872
42,3,원주,5.719808375,20.84558549,-6.969813175
43,3,의성,5.498521291,22.87977729,-9.422815157
44,3,이천,5.541020623,20.96560857,-7.145656504
45,3,인제,4.221414936,19.80508656,-8.82922705
46,3,인천,5.818231914,17.70141767,-3.738837456
47,3,임실,4.884491742,21.45021015,-8.54805065
48,3,장수,4.454848948,20.40910451,-8.774017901
49,3,장흥,7.058923444,21.39850351,-5.771354206
50,3,전주,7.070816845,22.42237067,-4.845073568
51,3,정읍,6.6208327,22.12509154,-4.87566553
52,3,제주,10.15444187,21.69597022,1.642799337
53,3,제천,4.032143601,20.13700971,-9.859237519
54,3,진도,5.01790855,19.43808043,-5.161621084
55,3,진주,7.514127203,21.89764416,-5.892291741
56,3,창원,9.010894677,21.13859274,-2.208761621
57,3,천안,5.561622924,21.15578579,-6.845726317
58,3,철원,3.891811069,19.18489847,-9.54612531
59,3,청주,6.68299506,21.58553287,-5.201196244
60,3,춘천,5.193320628,20.49258723,-7.664444884
61,3,태백,2.469568679,17.6976719,-11.41214705
62,3,통영,8.976998932,19.27997755,-1.90636649
63,3,포항,8.827866673,22.97630281,-2.455321841
64,3,합천,7.485034012,23.0529593,-6.268155941
65,3,해남,6.937907357,20.55901905,-5.734402047
66,3,홍천,4.559944794,20.79265957,-8.918647903
0,4,강화,11.09881249,24.55509277,-0.55757972
1,4,거제,13.56275414,25.23784527,2.672327662
2,4,거창,12.24094205,28.48134354,-2.539549023
3,4,고창,12.86088799,27.94299697,0.192941681
4,4,고흥,13.12369911,25.79333814,-0.1754667
5,4,광주,13.83415786,28.20317725,1.775799265
6,4,구미,13.70446631,29.47906942,-0.044086131
7,4,군산,11.66620754,25.99098493,1.441065317
8,4,금산,11.9623246,28.4210858,-2.912381138
9,4,남원,12.37591679,28.54227101,-2.514706152
10,4,남해,13.93778245,26.55110287,2.31809546
11,4,대구,14.82440599,29.74525392,2.330094837
12,4,대전,13.40107484,28.25615739,0.675085093
13,4,동두천,11.94753416,28.2427885,-0.805070184
14,4,동해,12.57847343,27.6688779,1.564080984
15,4,목포,12.79707906,25.09079869,3.171910885
16,4,문경,12.61288833,28.32148717,-1.052420638
17,4,밀양,13.69025324,28.71762779,-0.563720094
18,4,보령,11.48854779,24.85873649,-0.381166318
19,4,보은,11.58445422,27.84278122,-3.058841528
20,4,봉화,10.23882338,27.57791712,-4.692138673
21,4,부산,14.21008942,24.49874494,4.318516662
22,4,부안,11.92512382,27.00523999,0.028314601
23,4,부여,12.19430093,27.93468607,-1.960136534
24,4,산청,13.1633173,28.67216704,-0.722821743
25,4,상주,13.34824714,29.56942865,0.103675104
26,4,서귀포,15.3190505,24.13516735,6.499670045
27,4,서산,11.31722848,25.7304821,-1.724607006
28,4,서울,13.01581312,26.57883567,2.276008248
29,4,속초,12.2837045,27.54357352,1.529001636
30,4,수원,12.32535587,26.72269629,0.456386639
31,4,안동,12.83128514,28.88517795,-1.231464582
32,4,양평,12.30782135,28.00205433,-1.551829468
33,4,여수,13.7614323,23.40886362,4.425110048
34,4,영덕,12.89973135,29.03113568,-0.021737512
35,4,영원,11.88635902,28.65166825,-2.253838216
36,4,영주,12.15621911,28.09237206,-1.94489844
37,4,영천,13.04134926,29.12913548,-1.766367415
38,4,완도,13.31844748,24.48085872,3.504238509
39,4,울릉,11.5298276,23.26945367,2.131702118
40,4,울산,14.06149231,28.07831515,2.38155821
41,4,울진,12.54467579,28.84733332,0.797269755
42,4,원주,12.58805079,27.99727832,-0.702504284
43,4,의성,12.08929848,29.6148948,-3.881003981
44,4,이천,12.33845459,28.22016073,-1.403699892
45,4,인제,10.98181394,27.39212316,-2.535983502
46,4,인천,11.86304518,24.7680348,2.96197602
47,4,임실,11.13138587,27.53933387,-3.558810173
48,4,장수,10.82477228,26.5050823,-3.507981353
49,4,장흥,12.62069121,26.57098068,-1.681634642
50,4,전주,13.34723947,28.56112445,0.566744852
51,4,정읍,12.81037822,28.2450417,0.293589042
52,4,제주,14.64127509,26.10422282,5.862605448
53,4,제천,10.90035115,27.56252368,-3.750114349
54,4,진도,10.78019431,24.33107473,0.928412647
55,4,진주,13.05483369,27.37007789,-0.861157495
56,4,창원,14.27860828,26.36817246,3.810665184
57,4,천안,12.05367838,27.79477199,-1.756447559
58,4,철원,10.90115205,26.50645985,-3.308192029
59,4,청주,13.42656895,28.42690963,0.844371851
60,4,춘천,12.13598187,28.12521647,-1.746581926
61,4,태백,9.174498558,24.93003225,-3.740868616
62,4,통영,13.6697344,24.04832575,3.796299052
63,4,포항,14.49957673,29.35826817,3.374087481
64,4,합천,13.56284914,29.51979959,-0.92283089
65,4,해남,12.45916924,25.53831769,-1.598661914
66,4,홍천,11.45276319,28.33424274,-2.669122651
0,5,강화,16.17254608,28.47579229,2.971938375
1,5,거제,18.20713749,29.64174391,8.302835743
2,5,거창,17.33128294,31.45709364,3.294120459
3,5,고창,17.85603131,30.5072614,5.733254656
4,5,고흥,17.75672104,29.94526893,5.688736125
5,5,광주,18.96174102,31.18255881,7.983331097
6,5,구미,18.81297552,32.13390507,5.983375918
7,5,군산,17.32497498,29.05165245,7.788505364
8,5,금산,17.37852596,30.96463413,3.647942326
9,5,남원,17.63273855,31.48808861,0.703172544
10,5,남해,18.52793431,30.38292376,8.642861551
11,5,대구,19.84806809,32.93860483,8.668476732
12,5,대전,18.74797245,30.91089486,7.265509582
13,5,동두천,17.44239961,31.17421826,5.466452572
14,5,동해,16.83695842,30.29330044,6.910074612
15,5,목포,17.78174657,28.23508375,9.26816125
16,5,문경,17.5289085,30.95428635,4.519745091
17,5,밀양,18.58979013,32.36996364,5.707319917
18,5,보령,16.81053909,28.57852853,5.899519504
19,5,보은,16.94685876,30.48285067,3.422543683
