KOR_NUM,month,KOR_NM,temperature,temp_max,temp_min
0,1,강화,-3.3243417483635644,9.087645896332559,-15.778295313982444
1,1,거제,2.8002819110375867,14.067067709907818,-7.223720679186789
2,1,거창,-1.348446786173828,12.627059931901941,-14.486804694762844
3,1,고창,-0.18348860311792153,12.354957250505123,-10.823268221391345
4,1,고흥,1.7100135681499564,14.164146651514816,-9.763293749532933
5,1,광주,1.1398774435375356,13.4986675111792,-9.317424826912896
6,1,구미,-0.6179024680650694,11.890082355251822,-12.151628267323044
7,1,군산,-0.06369218612128608,11.547082415200176,-10.788505079565898
8,1,금산,-2.4057664036523727,12.064424438048139,-16.35064049042658
9,1,남원,-1.4633049161712355,12.92773519415112,-15.059634237567977
10,1,남해,2.331098196835369,13.658486054935937,-8.323022178155071
11,1,대구,1.0651517599526288,12.995266297379594,-9.756557331220064
12,1,대전,-1.0293625411351905,11.852012649635913,-13.401660106757825
13,1,동두천,-3.9100706919570727,10.25594390703012,-17.397576756232194
14,1,동해,1.2108360551183603,12.670407440419538,-9.912805168830939
15,1,목포,1.9522391439519036,12.990562727424853,-7.3795018430299075
16,1,문경,-1.6999404955207815,10.479275162202589,-13.9393350842612
17,1,밀양,0.5231353493505729,14.223671551385607,-11.949386682133607
18,1,보령,-0.28051387287169205,11.772831417657065,-11.875286080692051
19,1,보은,-3.017454024802537,10.9646355920028,-17.03086821386489
20,1,봉화,-4.104038008723766,10.063647094446805,-19.42448456052686
21,1,부산,3.768794376418184,15.030426200821164,-7.617306351622369
22,1,부안,-0.15379053119266342,12.600547952838308,-12.621360802780611
23,1,부여,-1.550141162830983,11.690867687229074,-14.847562250787462
24,1,산청,0.4423236431327616,13.237112656959775,-11.516929491459921
25,1,상주,-0.9908288480501946,11.296506087143623,-12.551411135965438
26,1,서귀포,7.565855332588087,17.43686260729006,-1.1703722025270775
27,1,서산,-1.741924554852343,10.716046852677614,-13.680191629340497
28,1,서울,-2.0192056408356853,9.756906074999979,-13.50473028766078
29,1,속초,0.11023113079236233,10.91570564739444,-11.531712352797387
