KOR_NUM,month,KOR_NM,temperature,temp_max,temp_min
0,1,강화,-3.233980528,8.84062834,-15.34941461
1,1,거제,2.724165521,13.68470106,-7.027367757
2,1,거창,-1.311793726,12.28383513,-14.09302889
3,1,고창,-0.178501073,12.01912866,-10.52907352
4,1,고흥,1.663532513,13.77914123,-9.497910944
5,1,광주,1.10889365,13.13175094,-9.064161491
6,1,구미,-0.601106836,11.56688984,-11.8213265
7,1,군산,-0.061960925,11.23321322,-10.4952553
8,1,금산,-2.340373612,11.73649302,-15.90620248
9,1,남원,-1.423529818,12.57633753,-14.65028796
10,1,남해,2.267735013,13.28722535,-8.096788385
11,1,대구,1.036199137,12.64203302,-9.491357633
12,1,대전,-1.00138273,11.52985494,-13.03738036
13,1,동두천,-3.80378837,9.977170038,-16.92468125
14,1,동해,1.177923487,12.32600438,-9.64335839
15,1,목포,1.899173988,12.6374573,-7.178914525
16,1,문경,-1.653733243,10.19443077,-13.56044043
17,1,밀양,0.508915647,13.83704815,-11.62458218
18,1,보령,-0.272889032,11.45282599,-11.55249576
19,1,보은,-2.935434531,10.66659829,-16.56794047
20,1,봉화,-3.992483328,9.790100178,-18.89649428
21,1,부산,3.666352183,14.62187384,-7.410255106
22,1,부안,-0.149610245,12.25804379,-12.27829091
23,1,부여,-1.508005709,11.37309017,-14.44398044
24,1,산청,0.43030054,12.87730559,-11.20387991
25,1,상주,-0.963896447,10.98944798,-12.21024259
26,1,서귀포,7.360202613,16.96289925,-1.13855951
27,1,서산,-1.694576105,10.42476661,-13.30834093
28,1,서울,-1.964320223,9.491696897,-13.13764892
29,1,속초,0.107234863,10.61899834,-11.21826094
30,1,수원,-2.097446625,10.19279824,-13.99636175
31,1,안동,-1.818399332,10.90080087,-14.91005135
32,1,양평,-3.507311371,9.452874328,-17.15916076
33,1,여수,2.868136013,12.63435898,-6.867011714
34,1,영덕,1.093802009,12.83975309,-10.34329387
35,1,영원,-3.605429598,9.822668308,-17.81324059
36,1,영주,-2.320141868,9.788853309,-15.54818872
37,1,영천,-0.500405393,12.32851218,-12.98588757
38,1,완도,2.875396541,13.55454679,-5.611629284
39,1,울릉,1.777276679,11.43637746,-6.626438504
40,1,울산,2.421284611,14.29731386,-8.366549927
41,1,울진,1.420640668,13.12256181,-9.868455741
42,1,원주,-3.175979187,9.665007328,-16.32308876
43,1,의성,-3.016704249,11.66450663,-17.58993513
44,1,이천,-3.089901447,9.714753048,-16.86126348
45,1,인제,-4.639738174,8.189949792,-18.91174813
46,1,인천,-1.575038319,9.556490586,-12.13086171
47,1,임실,-2.542960157,11.93656908,-16.7050511
48,1,장수,-3.083267158,10.97341648,-17.50357641
49,1,장흥,0.980113556,13.84808439,-10.34012306
50,1,전주,0.027773688,12.67406595,-11.39436233
51,1,정읍,-0.189340122,12.58866703,-11.60466707
52,1,제주,6.244544418,16.23202238,-0.871226463
53,1,제천,-4.754582027,8.714020399,-19.51902694
54,1,진도,-0.618760429,11.64004025,-9.173088345
55,1,진주,0.283720408,13.33408442,-11.96664182
56,1,창원,2.664147476,13.61949562,-7.950781484
57,1,천안,-2.369251523,10.69499935,-15.89639426
58,1,철원,-5.709125587,7.83143148,-20.45862821
59,1,청주,-1.498345863,10.62572853,-13.58167924
60,1,춘천,-4.153583759,8.239804251,-17.70320737
61,1,태백,-4.740795684,8.331314281,-17.53590511
62,1,통영,3.232272,13.88655319,-7.017845158
63,1,포항,2.30733225,13.50985959,-8.581721807
64,1,합천,-0.140385969,13.16599344,-12.62616444
65,1,해남,1.37032739,13.85395917,-10.08572845
66,1,홍천,-4.81254498,8.828664197,-19.40844851
0,2,강화,-0.612040246,12.22621963,-12.84352559
1,2,거제,4.516195164,16.25203317,-5.739842206
2,2,거창,0.961665872,16.89194515,-12.55663845
3,2,고창,2.199274577,17.81572269,-8.867791224
4,2,고흥,3.388002748,16.55625759,-8.056985719
5,2,광주,3.021336404,17.17246892,-7.331026735
6,2,구미,1.820457478,16.58734668,-10.10246404
7,2,군산,1.536377226,14.97292689,-8.270219153
8,2,금산,0.10002756,15.98602819,-13.50334978
9,2,남원,0.944099235,16.80407569,-11.97365908
10,2,남해,4.130360858,16.74002143,-6.697602823
11,2,대구,3.443117511,17.29852446,-7.71938001
12,2,대전,1.411434525,15.55269194,-10.73283747
13,2,동두천,-0.553581157,14.90031974,-14.00143326
14,2,동해,2.846257575,15.49063656,-8.02461455
15,2,목포,3.112271364,15.62451449,-5.632991339
16,2,문경,0.693463829,14.81851667,-11.69758636
17,2,밀양,2.932369751,17.87998149,-9.784403727
18,2,보령,1.285706186,14.26761808,-9.541084505
19,2,보은,-0.521572199,14.86368522,-14.60749136
20,2,봉화,-1.490427642,14.07469846,-16.60904364
