KOR_NUM,month,KOR_NM,temperature,temp_max,temp_min
0,1,강화,-3.230809959,8.831961057,-15.33436617
1,1,거제,2.721494771,13.67128469,-7.02047818
2,1,거창,-1.310507654,12.27179215,-14.07921219
3,1,고창,-0.178326072,12.0073452,-10.5187509
4,1,고흥,1.661901598,13.76563227,-9.488599266
5,1,광주,1.1078065,13.11887668,-9.055275058
6,1,구미,-0.600517515,11.55554976,-11.80973696
7,1,군산,-0.061900179,11.22220027,-10.48496583
8,1,금산,-2.338079128,11.72498665,-15.89060816
9,1,남원,-1.422134201,12.56400779,-14.63592493
10,1,남해,2.265511743,13.27419866,-8.088850357
11,1,대구,1.035183255,12.62963887,-9.48205238
12,1,대전,-1.000400982,11.51855116,-13.02459862
13,1,동두천,-3.800059166,9.967388499,-16.90808843
14,1,동해,1.17676866,12.31392006,-9.633904117
15,1,목포,1.897312053,12.62506764,-7.171876374
16,1,문경,-1.652111936,10.18443623,-13.54714588
17,1,밀양,0.508416711,13.82348241,-11.61318553
18,1,보령,-0.272621494,11.44159772,-11.54116978
19,1,보은,-2.932556654,10.65614084,-16.55169739
20,1,봉화,-3.988569128,9.78050204,-18.8779683
21,1,부산,3.66275772,14.60753867,-7.40299015
22,1,부안,-0.149463568,12.2460261,-12.26625337
23,1,부여,-1.506527272,11.36194008,-14.42981968
24,1,산청,0.429878677,12.86468078,-11.19289571
25,1,상주,-0.962951451,10.97867401,-12.19827177
26,1,서귀포,7.352986728,16.94626895,-1.137443276
27,1,서산,-1.692914756,10.41454625,-13.29529353
28,1,서울,-1.962394419,9.482391312,-13.12476887
29,1,속초,0.10712973,10.60858756,-11.20726265
30,1,수원,-2.095390305,10.18280531,-13.98263983
31,1,안동,-1.816616587,10.89011381,-14.89543365
32,1,양평,-3.50387283,9.443606804,-17.14233806
33,1,여수,2.865324115,12.62197235,-6.860279349
34,1,영덕,1.092729655,12.82716509,-10.33315339
35,1,영원,-3.601894864,9.813038241,-17.79577663
36,1,영주,-2.31786722,9.779256394,-15.53294539
37,1,영천,-0.499914799,12.3164254,-12.97315631
38,1,완도,2.872577525,13.54125802,-5.606127687
39,1,울릉,1.775534251,11.42516533,-6.619941995
40,1,울산,2.418910802,14.28329689,-8.358347427
41,1,울진,1.419247883,13.10969655,-9.858780784
42,1,원주,-3.172865482,9.655531831,-16.30708573
43,1,의성,-3.013746695,11.65307084,-17.5726901
44,1,이천,-3.086872132,9.705228781,-16.84473283
45,1,인제,-4.635189411,8.181920429,-18.8932072
46,1,인천,-1.573494164,9.547121477,-12.11896871
47,1,임실,-2.540467059,11.92486656,-16.6886736
48,1,장수,-3.080244347,10.96265823,-17.48641604
49,1,장흥,0.979152661,13.83450783,-10.32998568
50,1,전주,0.027746459,12.6616404,-11.38319139
51,1,정읍,-0.189154495,12.5763252,-11.59328995
52,1,제주,6.238422315,16.21610863,-0.87037232
53,1,제천,-4.749920672,8.705477242,-19.49989064
54,1,진도,-0.618153801,11.62862845,-9.164095121
55,1,진주,0.283442251,13.32101179,-11.95490982
56,1,창원,2.661535566,13.60614317,-7.9429866
57,1,천안,-2.366928728,10.68451406,-15.88080956
58,1,철원,-5.703528405,7.823753606,-20.43857073
59,1,청주,-1.496876897,10.61531115,-13.56836387
60,1,춘천,-4.149511618,8.231726011,-17.68585129
61,1,태백,-4.736147845,8.323146326,-17.51871305
62,1,통영,3.229103106,13.87293893,-7.010964917
63,1,포항,2.305070159,13.49661463,-8.573308354
64,1,합천,-0.140248336,13.1530856,-12.61378585
65,1,해남,1.368983932,13.84037686,-10.07584048
66,1,홍천,-4.807826798,8.820008644,-19.38942062
0,2,강화,-0.611440206,12.21423314,-12.8309339
1,2,거제,4.511767521,16.23609981,-5.73421491
2,2,거창,0.960723062,16.87538442,-12.54432802
3,2,고창,2.197118425,17.7982563,-8.859097311
4,2,고흥,3.384681176,16.54002597,-8.049086714
5,2,광주,3.018374309,17.15563316,-7.323839454
6,2,구미,1.818672716,16.57108457,-10.09255966
7,2,군산,1.534870974,14.95824755,-8.262111095
8,2,금산,0.099929493,15.97035561,-13.4901112
9,2,남원,0.943173647,16.78760111,-11.9619202
10,2,남해,4.126311485,16.72360964,-6.691036545
11,2,대구,3.439741905,17.28156513,-7.71181199
12,2,대전,1.410050765,15.53744421,-10.72231508
13,2,동두천,-0.553038431,14.88571158,-13.98770636
14,2,동해,2.843467126,15.47544966,-8.016747281
15,2,목포,3.109220117,15.60919634,-5.627468798
16,2,문경,0.692783963,14.80398871,-11.68611813
17,2,밀양,2.929494878,17.8624521,-9.774811174
18,2,보령,1.28444569,14.25363022,-9.531730501
19,2,보은,-0.521060854,14.84911298,-14.59317029
20,2,봉화,-1.488966438,14.06089974,-16.59276027
21,2,부산,5.466361044,17.0582323,-5.978551368
