KOR_NUM,month,KOR_NM,temperature,temp_max,temp_min
0,1,강화,-3.222883536,8.81029285,-15.29674505
1,1,거제,2.714817895,13.63774376,-7.00325424
2,1,거창,-1.307292473,12.24168471,-14.04467046
3,1,고창,-0.177888569,11.97788655,-10.49294435
4,1,고흥,1.657824313,13.73185987,-9.465320073
5,1,광주,1.105088623,13.08669101,-9.033058976
6,1,구미,-0.599044214,11.52719954,-11.78076312
7,1,군산,-0.061748314,11.19466788,-10.45924217
8,1,금산,-2.332342918,11.69622074,-15.85162237
9,1,남원,-1.418645157,12.53318343,-14.60001736
10,1,남해,2.259953569,13.24163193,-8.069005288
11,1,대구,1.032643552,12.5986535,-9.458789249
12,1,대전,-0.997946612,11.49029171,-12.99264425
13,1,동두천,-3.790736155,9.942934651,-16.86660636
14,1,동해,1.173881593,12.28370926,-9.610268435
15,1,목포,1.892657215,12.59409348,-7.154280995
16,1,문경,-1.648058668,10.15944988,-13.5139095
17,1,밀양,0.507169368,13.78956808,-11.58469391
18,1,보령,-0.271952648,11.41352707,-11.51285484
19,1,보은,-2.925361961,10.62999721,-16.51108969
20,1,봉화,-3.97878363,9.756506697,-18.83165337
21,1,부산,3.653771563,14.57170075,-7.38482776
22,1,부안,-0.149096876,12.21598187,-12.23615952
23,1,부여,-1.50283118,11.33406486,-14.39441777
24,1,산청,0.428824018,12.83311876,-11.16543522
25,1,상주,-0.96058896,10.95173909,-12.1683447
26,1,서귀포,7.334947015,16.90469322,-1.134652688
27,1,서산,-1.688761383,10.38899535,-13.26267505
28,1,서울,-1.957579908,9.459127349,-13.09256875
29,1,속초,0.1068669,10.5825606,-11.17976691
30,1,수원,-2.090249504,10.15782296,-13.94833502
31,1,안동,-1.812159726,10.86339616,-14.85888941
32,1,양평,-3.495276479,9.420437995,-17.10028129
33,1,여수,2.85829437,12.59100579,-6.843448438
34,1,영덕,1.090048767,12.79569511,-10.30780218
35,1,영원,-3.593058026,9.788963074,-17.75211672
36,1,영주,-2.312180597,9.755264106,-15.49483709
37,1,영천,-0.498688315,12.28620846,-12.94132816
38,1,완도,2.865529984,13.5080361,-5.592373694
39,1,울릉,1.771178181,11.39713499,-6.603700725
40,1,울산,2.412976281,14.24825445,-8.337841177
41,1,울진,1.415765921,13.07753341,-9.834593393
42,1,원주,-3.165081219,9.631843087,-16.26707816
43,1,의성,-3.006352813,11.62448137,-17.52957751
44,1,이천,-3.079298844,9.681418112,-16.8034062
45,1,인제,-4.623817504,8.161847023,-18.84685487
46,1,인천,-1.569633776,9.523698706,-12.0892362
47,1,임실,-2.534234313,11.89561027,-16.64772985
48,1,장수,-3.07268732,10.9357626,-17.44351512
49,1,장흥,0.976750422,13.80056645,-10.30464224
50,1,전주,0.027678386,12.63057651,-11.35526403
51,1,정읍,-0.188690426,12.54547063,-11.56484714
52,1,제주,6.223117059,16.17632426,-0.868236961
53,1,제천,-4.738267284,8.684119349,-19.45204988
54,1,진도,-0.616637232,11.60009894,-9.141612062
55,1,진주,0.282746858,13.28833021,-11.92557982
56,1,창원,2.655005793,13.57276205,-7.923499391
57,1,천안,-2.361121739,10.65830082,-15.84184781
58,1,철원,-5.68953545,7.804558921,-20.38842704
59,1,청주,-1.49320448,10.5892677,-13.53507544
60,1,춘천,-4.139331266,8.211530413,-17.64246107
61,1,태백,-4.724528248,8.302726438,-17.47573289
62,1,통영,3.221180871,13.83890326,-6.993764316
63,1,포항,2.299414933,13.46350223,-8.552274722
64,1,합천,-0.139904253,13.12081601,-12.58283937
65,1,해남,1.365625287,13.80642107,-10.05112056
66,1,홍천,-4.796031345,8.798369762,-19.34185089
0,2,강화,-0.609940108,12.18426692,-12.79945467
1,2,거제,4.500698416,16.19626639,-5.720146669
2,2,거창,0.958366038,16.8339826,-12.51355194
3,2,고창,2.191728046,17.75459031,-8.837362528
4,2,고흥,3.376377248,16.49944691,-8.0293392
5,2,광주,3.010969073,17.11354378,-7.305871251
6,2,구미,1.814210811,16.53042931,-10.06779872
7,2,군산,1.531105343,14.9215492,-8.24184095
8,2,금산,0.099684328,15.93117417,-13.45701475
9,2,남원,0.940859679,16.74641465,-11.932573
10,2,남해,4.116188051,16.68258018,-6.674620852
11,2,대구,3.431302892,17.23916678,-7.692891941
12,2,대전,1.406591367,15.49932486,-10.69600911
13,2,동두천,-0.551681614,14.84919119,-13.95338913
14,2,동해,2.836491005,15.43748242,-7.997079108
15,2,목포,3.101592001,15.57090096,-5.613662447
16,2,문경,0.691084296,14.76766882,-11.65744758
17,2,밀양,2.922307698,17.81862861,-9.750829792
18,2,보령,1.281294449,14.21866057,-9.50834549
19,2,보은,-0.51978249,14.81268238,-14.55736761
20,2,봉화,-1.48531343,14.02640293,-16.55205183
21,2,부산,5.452949952,17.01638187,-5.963883676
22,2,부안,1.690935321,15.94627598,-9.271189877
23,2,부여,0.785872816,15.40831812,-11.4763747
24,2,산청,2.381262702,17.01997094,-9.840017444
25,2,상주,1.430444603,15.84180085,-10.40772159
26,2,서귀포,8.294372885,17.85529514,-0.420316335
27,2,서산,0.18689764,13.6128616,-11.46875444
28,2,서울,0.725413011,13.53369414,-10.6759904
29,2,속초,1.857975894,14.16437671,-9.513315852
30,2,수원,0.332294437,13.96882042,-11.43141315
31,2,안동,0.772625759,15.49965574,-12.4635868
32,2,양평,-0.448272892,14.00276626,-14.05559947
33,2,여수,4.460673355,15.0766057,-5.644160818
34,2,영덕,2.939937969,17.03278696,-8.252265706
35,2,영원,-0.707839159,14.46359681,-15.19982146
36,2,영주,0.207463717,14.2614577,-13.18336888
37,2,영천,1.792651025,16.74766591,-11.01039461
38,2,완도,4.029325631,15.76247084,-4.418999864
39,2,울릉,2.548674695,13.04741504,-5.475484944
40,2,울산,4.3469254,17.77054759,-6.908203295
41,2,울진,2.992749503,16.41913511,-8.160481618
42,2,원주,-0.256035717,14.33412179,-13.27046291
43,2,의성,-0.242809285,16.32886524,-14.90449826
44,2,이천,-0.223769672,14.13940208,-13.80863751
45,2,인제,-1.723651701,13.00500947,-15.97872348
46,2,인천,0.696297502,12.63854787,-9.805925675
47,2,임실,-0.187630117,16.0298373,-13.72193648
48,2,장수,-0.762010358,14.53207656,-15.03678357
49,2,장흥,2.759247579,16.51230338,-8.67247801
50,2,전주,2.055248062,16.65057769,-9.251549724
51,2,정읍,1.770458399,16.5886938,-9.304531758
52,2,제주,6.954882253,18.90230475,-0.58518208
53,2,제천,-1.831787369,13.30192068,-16.81604161
54,2,진도,0.946296402,14.14545397,-8.174963928
55,2,진주,2.678735041,17.37219476,-10.08740131
56,2,창원,4.644350854,16.61433595,-6.322399919
57,2,천안,-0.012534715,14.75790004,-13.23481068
58,2,철원,-2.323943755,12.44318665,-17.29578989
59,2,청주,1.006468768,15.3099483,-11.06245048
60,2,춘천,-0.993759264,13.47592525,-14.78401033
61,2,태백,-2.57707674,11.93475909,-16.37546383
62,2,통영,4.909044902,15.83315401,-5.617728318
63,2,포항,4.331096002,17.77777917,-6.929266648
64,2,합천,2.311846299,17.83674009,-10.51858164
65,2,해남,2.65113638,16.38428767,-8.340150083
66,2,홍천,-1.676422485,13.85613336,-16.41412573
0,3,강화,4.800461529,17.45271607,-6.722493817
1,3,거제,8.601369291,20.27731922,-2.270584089
2,3,거창,5.987642044,22.25040982,-7.410729992
3,3,고창,7.400849834,23.27553195,-4.453584228
4,3,고흥,7.585268053,20.92237104,-4.582871537
5,3,광주,7.667459641,22.00600672,-3.461573806
6,3,구미,7.150388309,22.65935212,-4.850670008
7,3,군산,5.980884345,19.80450633,-3.868240429
8,3,금산,5.409541185,21.94989799,-8.02366085
9,3,남원,6.108704543,22.19446724,-7.355531523
10,3,남해,8.399660695,20.76357376,-2.990864649
11,3,대구,8.462322008,23.02985358,-3.049163814
12,3,대전,6.745042744,21.61341605,-5.176715628
13,3,동두천,5.416744137,21.21663953,-7.368121907
14,3,동해,7.023365511,20.3784684,-3.602787535
15,3,목포,7.074131728,19.69889481,-2.125598346
16,3,문경,5.975647793,21.14960183,-6.328081158
17,3,밀양,7.797570155,22.35131539,-5.353110012
18,3,보령,5.630365302,18.55629677,-5.216773277
19,3,보은,4.955917263,21.16759916,-8.210261814
20,3,봉화,3.786021032,19.80247195,-9.852030115
21,3,부산,9.272394406,19.9961369,-1.853735449
22,3,부안,6.025730636,20.84430169,-4.921738957
23,3,부여,5.795112847,21.06231129,-6.916209334
24,3,산청,7.087717738,22.09624335,-5.175436916
25,3,상주,7.045280656,22.6549764,-5.035984598
26,3,서귀포,11.17238027,20.38313158,1.676449578
27,3,서산,5.010849904,19.03940871,-6.769658794
28,3,서울,6.281446888,19.37075846,-4.698091459
29,3,속초,6.367894318,19.73723884,-4.393759384
30,3,수원,5.784858896,19.82338648,-5.524675632
31,3,안동,6.141239785,21.50196436,-6.397531851
32,3,양평,5.418967569,20.39520927,-7.301626215
33,3,여수,8.492214077,18.65667351,-1.63815034
34,3,영덕,7.047326039,22.1660018,-3.989825015
35,3,영원,5.023541437,20.91583544,-8.675089757
36,3,영주,5.517912442,20.54041463,-6.752990743
37,3,영천,6.662343582,22.30287892,-6.133367234
38,3,완도,7.99503737,19.64366889,-1.620772857
39,3,울릉,6.005128339,16.96351832,-2.67756136
40,3,울산,8.531860398,21.72294173,-2.59980843
41,3,울진,7.050346907,21.4758425,-3.861065192
42,3,원주,5.639364901,20.55241285,-6.871789615
43,3,의성,5.421190002,22.55799575,-9.290292538
44,3,이천,5.463091623,20.67074792,-7.04515988
45,3,인제,4.162044891,19.52654752,-8.705052663
46,3,인천,5.73640421,17.45246466,-3.686254388
47,3,임실,4.815796174,21.14853407,-8.427830733
48,3,장수,4.392195884,20.12207055,-8.650619977
49,3,장흥,6.959646635,21.09755462,-5.690185791
50,3,전주,6.971372768,22.1070221,-4.776932378
51,3,정읍,6.527717206,21.81392391,-4.807094094
52,3,제주,10.01162964,21.39083776,1.619694982
53,3,제천,3.975435471,19.85380249,-9.720577049
54,3,진도,4.947336606,19.16470297,-5.089027965
55,3,진주,7.408448402,21.58967535,-5.809422459
56,3,창원,8.884165314,20.84129924,-2.177697563
57,3,천안,5.483404173,20.85825049,-6.749447915
58,3,철원,3.837076578,18.91508176,-9.411868455
59,3,청주,6.589005314,21.2819536,-5.128046539
60,3,춘천,5.120281686,20.20437916,-7.556652012
61,3,태백,2.434836627,17.44877156,-11.25164643
62,3,통영,8.85074628,19.00882365,-1.879555323
63,3,포항,8.703711419,22.65316373,-2.420790157
64,3,합천,7.379764377,22.72874212,-6.180000498
65,3,해남,6.840332521,20.26987668,-5.653753327
66,3,홍천,4.495813659,20.50023128,-8.793215901
0,4,강화,10.94271862,24.20974956,-0.54973791
1,4,거제,13.37200736,24.88289982,2.634744005
2,4,거창,12.06878525,28.08078148,-2.503832766
3,4,고창,12.68001226,27.55000623,0.190228146
4,4,고흥,12.93912721,25.43058023,-0.172998933
5,4,광주,13.63959405,27.80652732,1.750824396
6,4,구미,13.51172648,29.06447533,-0.043466103
7,4,군산,11.50213381,25.62544731,1.420798152
8,4,금산,11.79408628,28.02137121,-2.871421364
9,4,남원,12.20186171,28.14085206,-2.479339285
10,4,남해,13.74176126,26.17768774,2.28549373
11,4,대구,14.61591531,29.32691621,2.297324347
12,4,대전,13.21260192,27.85876236,0.665590686
13,4,동두천,11.77950385,27.84558148,-0.793747664
14,4,동해,12.40156958,27.27974237,1.542083725
15,4,목포,12.61710074,24.7379213,3.127301081
16,4,문경,12.43550048,27.92317333,-1.037619378
17,4,밀양,13.4977133,28.31374263,-0.555791926
18,4,보령,11.32697267,24.50912283,-0.375805589
19,4,보은,11.42153028,27.45119991,-3.015821934
20,4,봉화,10.09482441,27.19006086,-4.626148362
21,4,부산,14.01023851,24.15419421,4.257780977
22,4,부안,11.75740869,26.62543787,0.027916384
23,4,부여,12.02280009,27.54181221,-1.932569144
24,4,산청,12.97818821,28.26892124,-0.712655967
25,4,상주,13.16051719,29.15356375,0.102217016
26,4,서귀포,15.10360314,23.79572998,6.408258585
27,4,서산,11.1580628,25.3686082,-1.700352106
28,4,서울,12.83275852,26.20503051,2.243998433
29,4,속초,12.11094629,27.15620027,1.507497733
30,4,수원,12.15201187,26.34686788,0.449968011
31,4,안동,12.65082575,28.47893636,-1.214145245
32,4,양평,12.13472396,27.60823301,-1.530004514
33,4,여수,13.5678913,23.079641,4.362875232
34,4,영덕,12.71830933,28.62284134,-0.021431796
35,4,영원,11.71918908,28.24871074,-2.2221402
36,4,영주,11.98525385,27.6972805,-1.917545358
37,4,영천,12.85793552,28.71946286,-1.741525196
38,4,완도,13.13113663,24.13655954,3.454954845
39,4,울릉,11.36767193,22.94219171,2.101721826
40,4,울산,13.86373126,27.68342129,2.348063939
41,4,울진,12.36824727,28.44162397,0.786056941
42,4,원주,12.41101225,27.60352417,-0.692624253
43,4,의성,11.9192744,29.19839046,-3.826421481
44,4,이천,12.16492638,27.82327195,-1.383958235
45,4,인제,10.82736554,27.00687991,-2.500317391
46,4,인천,11.69620313,24.41969678,2.920318743
47,4,임실,10.97483389,27.15202025,-3.508759011
48,4,장수,10.67253251,26.13231441,-3.458645049
49,4,장흥,12.44319361,26.19728599,-1.657984106
50,4,전주,13.15952369,28.15944035,0.558774143
51,4,정읍,12.63021286,27.847803,0.289460001
52,4,제주,14.43535997,25.73709262,5.780153674
53,4,제천,10.74704844,27.17488392,-3.697372683
54,4,진도,10.62858149,23.98888212,0.915355437
