KOR_NUM,month,KOR_NM,temperature,temp_max,temp_min
0,1,강화,-3.30056248,9.022641276,-15.66543197
1,1,거제,2.780251282,13.96644491,-7.172048857
2,1,거창,-1.338801244,12.53673761,-14.38317948
3,1,고창,-0.182176095,12.2665813,-10.74584856
4,1,고흥,1.697781711,14.06282944,-9.693456169
5,1,광주,1.131723814,13.40211052,-9.250776581
6,1,구미,-0.613482565,11.80503169,-12.06470675
7,1,군산,-0.063236591,11.46448526,-10.71133408
8,1,금산,-2.388557774,11.9781267,-16.23368312
9,1,남원,-1.452837785,12.83526212,-14.95191153
10,1,남해,2.314423675,13.56078587,-8.263486969
11,1,대구,1.057532649,12.90231017,-9.686767937
12,1,대전,-1.021999433,11.7672343,-13.30579702
13,1,동두천,-3.88210166,10.18258236,-17.27313057
14,1,동해,1.202174853,12.57977506,-9.841898122
15,1,목포,1.938274629,12.89764025,-7.326715707
16,1,문경,-1.687780692,10.40431611,-13.83962596
17,1,밀양,0.519393323,14.12192855,-11.86391181
18,1,보령,-0.278507336,11.68861946,-11.79034126
19,1,보은,-2.995869947,10.88620472,-16.90904512
20,1,봉화,-4.074681514,9.991661064,-19.28553975
21,1,부산,3.741835904,14.92291242,-7.562819182
22,1,부안,-0.152690456,12.51041528,-12.53107925
23,1,부여,-1.539052886,11.60724202,-14.74135651
24,1,산청,0.439159669,13.14242659,-11.43454802
25,1,상주,-0.983741374,11.21570132,-12.46162994
26,1,서귀포,7.511736196,17.31213541,-1.162000441
27,1,서산,-1.729464436,10.63939416,-13.58233618
28,1,서울,-2.00476211,9.687114186,-13.40812993
29,1,속초,0.109442639,10.83762478,-11.44922514
30,1,수원,-2.140629349,10.40264997,-14.28452214
31,1,안동,-1.855836965,11.12522912,-15.21702299
32,1,양평,-3.579520723,9.647492329,-17.5124376
33,1,여수,2.927185872,12.89447813,-7.008391367
34,1,영덕,1.116321463,13.10410094,-10.55624404
35,1,영월,-3.679659031,10.02489971,-18.17998378
36,1,영주,-2.367909495,9.990388524,-15.86829848
37,1,영천,-0.510707857,12.58233449,-13.25324408
38,1,완도,2.934595882,13.83361099,-5.727162828
39,1,울릉도,1.81386767,11.67183229,-6.762865179
40,1,울산,2.471134588,14.59167032,-8.538802425
41,1,울진,1.449889152,13.3927322,-10.07162983
42,1,원주,-3.241366994,9.863992773,-16.65915235
43,1,의성,-3.078812866,11.90465824,-17.95208085
44,1,이천,-3.153517065,9.91476267,-17.20840714
45,1,인제,-4.735262195,8.358566405,-19.30110765
46,1,인천,-1.607465579,9.753241862,-12.38061474
47,1,임실,-2.595315219,12.18232198,-17.04897862
48,1,장수,-3.146746188,11.19933976,-17.86394416
49,1,장흥,1.000292365,14.13319201,-10.55300794
50,1,전주,0.028345499,12.93500261,-11.62895214
51,1,정읍,-0.193238301,12.84784547,-11.84358669
52,1,제주,6.373108567,16.56621107,-0.889163479
53,1,제천,-4.85247048,8.893426702,-19.92088926
54,1,진도,-0.631499615,11.87968814,-9.361946046
55,1,진주,0.289561711,13.60860969,-12.21301386
56,1,창원,2.718997571,13.899897,-8.114474044
57,1,천안,-2.418030231,10.91519051,-16.22367297
58,1,철원,-5.826666408,7.992666834,-20.87983526
59,1,청주,-1.52919416,10.84449353,-13.86130205
60,1,춘천,-4.239098719,8.409447279,-18.06768517
61,1,태백,-4.838400301,8.50284134,-17.89693845
62,1,통영,3.298818776,14.17245282,-7.162330205
63,1,포항,2.354836149,13.78800376,-8.758404315
64,1,합천,-0.143276269,13.43705801,-12.88611488
65,1,해남,1.398540013,14.13918774,-10.2933758
66,1,홍천,-4.911626788,9.010430813,-19.80803422
0,2,강화,-0.624641074,12.47793592,-13.10795112
1,2,거제,4.609175652,16.58663386,-5.858015428
2,2,거창,0.981464875,17.2397205,-12.81515748
3,2,고창,2.244553759,18.18251698,-9.050363396
4,2,고흥,3.457755745,16.89712172,-8.222864837
5,2,광주,3.083540388,17.52601975,-7.481959638
6,2,구미,1.857937485,16.92885087,-10.31045595
7,2,군산,1.568008522,15.28119303,-8.440488371
8,2,금산,0.102086951,16.3151523,-13.78135992
9,2,남원,0.963536572,17.15004196,-12.22017559
10,2,남해,4.215397699,17.08466893,-6.835494646
11,2,대구,3.514005224,17.65467056,-7.878308422
12,2,대전,1.440493471,15.87289442,-10.95380766
13,2,동두천,-0.564978417,15.20709103,-14.28969806
14,2,동해,2.904856996,15.80956143,-8.189827203
15,2,목포,3.176347539,15.94619567,-5.74896469
16,2,문경,0.707741026,15.12360378,-11.93841902
17,2,밀양,2.992742069,18.24809875,-9.985847333
18,2,보령,1.312176608,14.56136316,-9.737518598
19,2,보은,-0.53231045,15.16970227,-14.90823382
20,2,봉화,-1.521112917,14.36447167,-16.95099454
21,2,부산,5.584378653,17.42651602,-6.10762706
22,2,부안,1.731690772,16.3306181,-9.494646987
23,2,부여,0.804814167,15.7796942,-11.75298186
24,2,산청,2.438656638,17.43019158,-10.07718461
25,2,상주,1.464921624,16.22362487,-10.65857174
26,2,서귀포,8.494286447,18.28564904,-0.43044693
27,2,서산,0.191402305,13.94096304,-11.74517794
28,2,서울,0.742897141,13.85988746,-10.93330645
29,2,속초,1.902757408,14.50577093,-9.742608757
30,2,수원,0.340303501,14.30550129,-11.70693664
31,2,안동,0.791247826,15.87323327,-12.76398806
32,2,양평,-0.459077305,14.3402653,-14.39437191
33,2,여수,4.568185895,15.43998676,-5.780198142
34,2,영덕,3.010797271,17.4433165,-8.451164388
35,2,영월,-0.724899719,14.81220293,-15.5661723
36,2,영주,0.212464072,14.6051918,-13.50111855
37,2,영천,1.835858059,17.15132337,-11.27577057
38,2,완도,4.126441694,16.14238283,-4.525507977
39,2,울릉도,2.610103648,13.3618879,-5.607456789
40,2,울산,4.451696352,18.19885886,-7.074706965
41,2,울진,3.064881685,16.81487422,-8.357168091
42,2,원주,-0.262206769,14.67960726,-13.59031175
43,2,의성,-0.24866155,16.72242865,-15.26373112
44,2,이천,-0.229163038,14.48019436,-14.1414576
45,2,인제,-1.765195692,13.31846027,-16.36384766
46,2,인천,0.713079881,12.9431661,-10.04227115
