KOR_NUM,month,KOR_NM,temperature,temp_max,temp_min
0,1,강화,-3.227639389,8.823293774,-15.31931772
1,1,거제,2.71882402,13.65786832,-7.013588604
2,1,거창,-1.309221582,12.25974918,-14.0653955
3,1,고창,-0.178151071,11.99556174,-10.50842828
4,1,고흥,1.660270684,13.75212331,-9.479287589
5,1,광주,1.106719349,13.10600241,-9.046388625
6,1,구미,-0.599928195,11.54420967,-11.79814743
7,1,군산,-0.061839433,11.21118731,-10.47467637
8,1,금산,-2.335784644,11.71348028,-15.87501385
9,1,남원,-1.420738583,12.55167804,-14.6215619
10,1,남해,2.263288473,13.26117196,-8.080912329
11,1,대구,1.034167374,12.61724472,-9.472747127
12,1,대전,-0.999419234,11.50724738,-13.01181687
13,1,동두천,-3.796329961,9.95760696,-16.8914956
14,1,동해,1.175613833,12.30183574,-9.624449844
15,1,목포,1.895450118,12.61267797,-7.164838222
16,1,문경,-1.650490629,10.17444169,-13.53385133
17,1,밀양,0.507917774,13.80991668,-11.60178888
18,1,보령,-0.272353956,11.43036946,-11.52984381
19,1,보은,-2.929678777,10.64568339,-16.53545431
20,1,봉화,-3.984654929,9.770903903,-18.85944233
21,1,부산,3.659163257,14.5932035,-7.395725194
22,1,부안,-0.149316892,12.23400841,-12.25421583
23,1,부여,-1.505048835,11.35078999,-14.41565891
24,1,산청,0.429456813,12.85205597,-11.18191151
25,1,상주,-0.962006454,10.96790004,-12.18630094
26,1,서귀포,7.345770843,16.92963866,-1.136327041
27,1,서산,-1.691253407,10.40432589,-13.28224614
28,1,서울,-1.960468615,9.473085727,-13.11188882
29,1,속초,0.107024598,10.59817678,-11.19626435
30,1,수원,-2.093333984,10.17281237,-13.9689179
31,1,안동,-1.814833843,10.87942675,-14.88081595
32,1,양평,-3.50043429,9.43433928,-17.12551535
33,1,여수,2.862512217,12.60958573,-6.853546985
34,1,영덕,1.0916573,12.8145771,-10.32301291
35,1,영원,-3.598360129,9.803408174,-17.77831267
36,1,영주,-2.315592571,9.769659479,-15.51770207
37,1,영천,-0.499424206,12.30433863,-12.96042505
38,1,완도,2.869758509,13.52796925,-5.60062609
39,1,울릉,1.773791823,11.4139532,-6.613445487
40,1,울산,2.416536994,14.26927991,-8.350144927
41,1,울진,1.417855098,13.09683129,-9.849105827
42,1,원주,-3.169751777,9.646056333,-16.2910827
43,1,의성,-3.010789142,11.64163505,-17.55544506
44,1,이천,-3.083842817,9.695704513,-16.82820218
45,1,인제,-4.630640648,8.173891066,-18.87466627
46,1,인천,-1.571950009,9.537752369,-12.1070757
47,1,임실,-2.53797396,11.91316405,-16.6722961
48,1,장수,-3.077221536,10.95189998,-17.46925567
49,1,장흥,0.978191765,13.82093128,-10.31984831
50,1,전주,0.02771923,12.64921484,-11.37202044
51,1,정읍,-0.188968867,12.56398337,-11.58191282
52,1,제주,6.232300213,16.20019488,-0.869518176
53,1,제천,-4.745259317,8.696934085,-19.48075433
54,1,진도,-0.617547174,11.61721665,-9.155101897
55,1,진주,0.283164094,13.30793916,-11.94317782
56,1,창원,2.658923657,13.59279072,-7.935191716
57,1,천안,-2.364605932,10.67402876,-15.86522486
58,1,철원,-5.697931223,7.816075732,-20.41851325
59,1,청주,-1.49540793,10.60489377,-13.5550485
60,1,춘천,-4.145439477,8.223647772,-17.6684952
61,1,태백,-4.731500006,8.31497837,-17.50152098
62,1,통영,3.225934212,13.85932466,-7.004084677
63,1,포항,2.302808069,13.48336967,-8.564894902
64,1,합천,-0.140110703,13.14017777,-12.60140725
65,1,해남,1.367640474,13.82679454,-10.06595251
66,1,홍천,-4.803108617,8.811353091,-19.37039273
0,2,강화,-0.610840167,12.20224665,-12.81834221
1,2,거제,4.507339879,16.22016644,-5.728587614
2,2,거창,0.959780253,16.85882369,-12.53201759
3,2,고창,2.194962274,17.7807899,-8.850403398
4,2,고흥,3.381359605,16.52379434,-8.041187708
5,2,광주,3.015412215,17.13879741,-7.316652173
6,2,구미,1.816887954,16.55482247,-10.08265529
7,2,군산,1.533364722,14.94356821,-8.254003037
8,2,금산,0.099831427,15.95468304,-13.47687262
9,2,남원,0.94224806,16.77112652,-11.95018132
10,2,남해,4.122262111,16.70719785,-6.684470268
11,2,대구,3.4363663,17.26460579,-7.70424397
12,2,대전,1.408667006,15.52219647,-10.71179269
13,2,동두천,-0.552495704,14.87110342,-13.97397947
14,2,동해,2.840676678,15.46026276,-8.008880012
15,2,목포,3.106168871,15.59387819,-5.621946258
16,2,문경,0.692104096,14.78946076,-11.67464991
17,2,밀양,2.926620006,17.8449227,-9.765218621
