KOR_NUM,month,KOR_NM,temperature,temp_max,temp_min
0,1,강화,-3.257759796,8.90563296,-15.46227795
1,1,거제,2.74419615,13.78532386,-7.079039578
2,1,거창,-1.321439268,12.37415744,-14.1966541
3,1,고창,-0.179813581,12.1075046,-10.60649318
4,1,고흥,1.675764369,13.88045845,-9.567748524
5,1,광주,1.11704728,13.22830793,-9.130809737
6,1,구미,-0.605526739,11.65194051,-11.90824802
7,1,군산,-0.06241652,11.31581038,-10.57242629
8,1,금산,-2.357582241,11.82279076,-16.02315985
9,1,남원,-1.433996949,12.6688106,-14.75801066
10,1,남해,2.284409535,13.38492553,-8.156323594
11,1,대구,1.043818248,12.73498915,-9.561147027
12,1,대전,-1.008745838,11.61463328,-13.13324345
13,1,동두천,-3.831757402,10.05053158,-17.04912744
14,1,동해,1.186584689,12.41663676,-9.714265437
15,1,목포,1.913138503,12.73037978,-7.231700662
16,1,문경,-1.665893046,10.26938982,-13.66014955
17,1,밀양,0.512657674,13.93879115,-11.71005705
18,1,보령,-0.274895569,11.53703794,-11.63744058
19,1,보은,-2.957018608,10.74502916,-16.68976356
20,1,봉화,-4.021839823,9.862086208,-19.03543909
21,1,부산,3.693310655,14.72938762,-7.464742276
22,1,부안,-0.15071032,12.34817646,-12.36857246
23,1,부여,-1.519093986,11.45671583,-14.55018618
24,1,산청,0.433464514,12.97199166,-11.28626138
25,1,상주,-0.970983921,11.07025275,-12.30002379
26,1,서귀포,7.414321749,17.08762645,-1.146931271
27,1,서산,-1.707036223,10.5014193,-13.40619637
28,1,서울,-1.978763754,9.561488786,-13.23424928
29,1,속초,0.108023354,10.69707921,-11.30074816
30,1,수원,-2.112869026,10.26774529,-14.09927617
31,1,안동,-1.831769915,10.98095381,-15.01968408
32,1,양평,-3.533100425,9.522380757,-17.28533106
33,1,여수,2.889225248,12.72725868,-6.917504447
34,1,영덕,1.101844671,12.93416304,-10.41934751
35,1,영원,-3.63194011,9.89489381,-17.9442203
36,1,영주,-2.337201735,9.860830171,-15.66251363
37,1,영천,-0.504084844,12.41916301,-13.08137204
38,1,완도,2.896539163,13.65421258,-5.652891264
39,1,울릉,1.79034489,11.52046848,-6.675162316
40,1,울산,2.439088174,14.40244117,-8.428068676
41,1,울진,1.431086555,13.21905123,-9.941017915
42,1,원주,-3.199331975,9.736073558,-16.44311147
43,1,의성,-3.038885898,11.75027506,-17.71927289
44,1,이천,-3.112621311,9.786185056,-16.98524336
45,1,인제,-4.673853896,8.250170011,-19.0508051
46,1,인천,-1.586619483,9.626758899,-12.22005922
47,1,임실,-2.561658393,12.02433797,-16.82788236
48,1,장수,-3.10593824,11.05410337,-17.63227918
49,1,장흥,0.987320274,13.94990854,-10.41615337
50,1,전주,0.027977906,12.76725762,-11.47814441
51,1,정읍,-0.190732329,12.68123076,-11.68999551
52,1,제주,6.290460185,16.35137548,-0.87763254
53,1,제천,-4.789542189,8.778094079,-19.66254919
54,1,진도,-0.623310138,11.72562879,-9.240537524
55,1,진주,0.285806588,13.43212916,-12.05463183
56,1,창원,2.683736795,13.71963897,-8.009243112
57,1,천안,-2.38667249,10.77363905,-16.01327951
58,1,철원,-5.751104451,7.889015535,-20.6090593
59,1,청주,-1.509363112,10.70385889,-13.68154453
60,1,춘천,-4.184124816,8.300391047,-17.83337801
61,1,태백,-4.775654476,8.392573945,-17.66484559
62,1,통영,3.256038706,13.9886602,-7.06944696
63,1,포항,2.324297928,13.6091968,-8.644822703
64,1,합천,-0.141418219,13.26280222,-12.71900388
65,1,해남,1.380403327,13.95582652,-10.15988822
66,1,홍천,-4.84793134,8.893580846,-19.55115769
0,2,강화,-0.616540542,12.31611831,-12.93796328
1,2,거제,4.549402481,16.37153342,-5.782046928
2,2,거창,0.968736945,17.01615063,-12.64896667
3,2,고창,2.215445713,17.94672065,-8.932995571
4,2,고흥,3.412914532,16.67799478,-8.116228261
5,2,광주,3.043552112,17.29873707,-7.384931343
6,2,구미,1.833843195,16.70931246,-10.17674686
7,2,군산,1.547674117,15.08302194,-8.331029588
8,2,금산,0.100763056,16.10357251,-13.60263911
9,2,남원,0.951041141,16.92763507,-12.06170069
10,2,남해,4.160731158,16.86310982,-6.746849902
11,2,대구,3.468434551,17.4257195,-7.776140157
12,2,대전,1.42181272,15.66704997,-10.8117554
13,2,동두천,-0.557651607,15.00988091,-14.10438498
14,2,동해,2.867185939,15.6045383,-8.083619069
15,2,목포,3.135155712,15.73940063,-5.674410393
16,2,문경,0.698562828,14.92747635,-11.78359802
17,2,밀양,2.953931293,18.01145194,-9.856347872
18,2,보령,1.295159908,14.37252704,-9.611239538
19,2,보은,-0.525407289,14.97297703,-14.71489938
20,2,봉화,-1.501386669,14.17818889,-16.73116897
21,2,부산,5.511958756,17.20052373,-6.028421522
22,2,부안,1.709233687,16.11883775,-9.371517559
23,2,부여,0.794377096,15.5750584,-11.60056567
24,2,산청,2.407031408,17.20415164,-9.946500663
25,2,상주,1.445924082,16.01323204,-10.52034819
26,2,서귀포,8.384129995,18.04851526,-0.424864765
27,2,서산,0.188920143,13.76017245,-11.59286295
28,2,서울,0.733263028,13.68014829,-10.79152005
29,2,속초,1.87808188,14.31765575,-9.616263687
30,2,수원,0.335890343,14.11998326,-11.55511757
31,2,안동,0.780986687,15.66738443,-12.59846084
32,2,양평,-0.453123853,14.15429644,-14.20770138
33,2,여수,4.508944292,15.23975638,-5.7052388
34,2,영덕,2.97175235,17.21710634,-8.341567155
35,2,영원,-0.715499002,14.62011385,-15.36430551
36,2,영주,0.209708774,14.41578729,-13.326032
37,2,영천,1.812050101,16.92889987,-11.129543
38,2,완도,4.072928762,15.93304357,-4.466819833
39,2,울릉,2.576255041,13.18860694,-5.534737609
40,2,울산,4.39396542,17.96285061,-6.982960044
41,2,울진,3.025135381,16.59681389,-8.24878983
42,2,원주,-0.258806393,14.48923771,-13.41406851
43,2,의성,-0.245436833,16.50556718,-15.06578648
44,2,이천,-0.226191183,14.29241086,-13.95806694
45,2,인제,-1.742304105,13.14574248,-16.15163638
46,2,인천,0.703832448,12.77531524,-9.912039971
47,2,임실,-0.189660547,16.20330332,-13.87042768
48,2,장수,-0.770256412,14.68933464,-15.19950331
49,2,장흥,2.789106628,16.69099038,-8.766326764
50,2,전주,2.077488819,16.83076102,-9.351664871
51,2,정읍,1.789617319,16.76820745,-9.405220247
52,2,제주,7.030144137,19.10685502,-0.591514596
53,2,제천,-1.851609958,13.4458667,-16.9980155
54,2,진도,0.956536698,14.29852824,-8.263428859
55,2,진주,2.707722828,17.56018703,-10.19656158
56,2,창원,4.694609447,16.79412709,-6.390817429
57,2,천안,-0.012670359,14.91760186,-13.37803047
58,2,철원,-2.349092187,12.57783992,-17.48295535
59,2,청주,1.017360215,15.47562408,-11.18216219
60,2,춘천,-1.004513177,13.62175425,-14.9439947
61,2,태백,-2.604964437,12.06391044,-16.55267003
62,2,통영,4.962167867,16.00449163,-5.678520263
