KOR_NUM,month,KOR_NM,temperature,temp_max,temp_min
0,1,강화,-3.241906951,8.862296546,-15.38703573
1,1,거제,2.730842398,13.718242,-7.044591697
2,1,거창,-1.315008907,12.31394257,-14.12757063
3,1,고창,-0.178938576,12.0485873,-10.55488007
4,1,고흥,1.667609798,13.81291364,-9.521190137
5,1,광주,1.111611527,13.1639366,-9.086377573
6,1,구미,-0.602580137,11.59524007,-11.85030034
7,1,군산,-0.06211279,11.26074561,-10.52097896
8,1,금산,-2.346109821,11.76525893,-15.94518827
9,1,남원,-1.427018862,12.60716188,-14.68619552
10,1,남해,2.273293187,13.31979208,-8.116633455
11,1,대구,1.038738841,12.6730184,-9.514620764
12,1,대전,-1.003837099,11.55811439,-13.06933472
13,1,동두천,-3.813111381,10.00162389,-16.96616331
14,1,동해,1.180810554,12.35621517,-9.666994073
15,1,목포,1.903828827,12.66843146,-7.196509904
16,1,문경,-1.657786511,10.21941712,-13.5936768
17,1,밀양,0.51016299,13.87096248,-11.6530738
18,1,보령,-0.273557878,11.48089664,-11.5808107
19,1,보은,-2.942629223,10.69274191,-16.60854816
20,1,봉화,-4.002268826,9.814095521,-18.94280922
21,1,부산,3.67533834,14.65771177,-7.428417496
22,1,부안,-0.149976937,12.28808801,-12.30838476
23,1,부여,-1.511701802,11.40096539,-14.47938236
24,1,산청,0.431355198,12.90886761,-11.2313404
25,1,상주,-0.966258939,11.0163829,-12.24016966
26,1,서귀포,7.378242325,17.00447498,-1.141350097
27,1,서산,-1.698729478,10.45031751,-13.34095941
28,1,서울,-1.969134733,9.51496086,-13.16984904
29,1,속초,0.107497693,10.6450253,-11.24575668
30,1,수원,-2.102587425,10.21778059,-14.03066656
31,1,안동,-1.822856193,10.92751852,-14.94659559
32,1,양평,-3.515907722,9.476043138,-17.20121753
33,1,여수,2.875165758,12.66532554,-6.883842625
34,1,영덕,1.096482897,12.87122307,-10.36864508
35,1,영원,-3.614266436,9.846743475,-17.85690049
36,1,영주,-2.325828491,9.812845596,-15.58629702
37,1,영천,-0.501631877,12.35872912,-13.01771573
38,1,완도,2.882444082,13.58776872,-5.625383278
39,1,울릉,1.78163275,11.4644078,-6.642679775
40,1,울산,2.427219132,14.3323563,-8.387056177
41,1,울진,1.42412263,13.15472495,-9.892643132
42,1,원주,-3.183763449,9.688696071,-16.36309633
43,1,의성,-3.024098132,11.69309611,-17.63304772
44,1,이천,-3.097474735,9.738563718,-16.90259011
45,1,인제,-4.651110081,8.210023198,-18.95810045
46,1,인천,-1.578898707,9.579913357,-12.16059421
47,1,임실,-2.549192902,11.96582538,-16.74599485
48,1,장수,-3.090824185,11.00031211,-17.54647733
49,1,장흥,0.982515796,13.88202577,-10.3654665
50,1,전주,0.027841761,12.70512984,-11.42228969
51,1,정읍,-0.189804191,12.61952161,-11.63310989
52,1,제주,6.259849673,16.27180675,-0.873361822
53,1,제천,-4.766235414,8.735378292,-19.56686769
54,1,진도,-0.620276999,11.66856976,-9.195571405
55,1,진주,0.284415802,13.366766,-11.99597183
56,1,창원,2.670677249,13.65287673,-7.970268693
57,1,천안,-2.375058512,10.72121259,-15.93535601
58,1,철원,-5.723118541,7.850626165,-20.50877191
59,1,청주,-1.50201828,10.65177199,-13.61496767
60,1,춘천,-4.163764112,8.259999849,-17.74659759
61,1,태백,-4.752415281,8.351734169,-17.57888527
62,1,통영,3.240194235,13.92058886,-7.035045759
63,1,포항,2.312987476,13.54297199,-8.602755439
64,1,합천,-0.140730052,13.19826303,-12.65711092
65,1,해남,1.373686036,13.88791495,-10.11044837
66,1,홍천,-4.824340433,8.85030308,-19.45601824
