KOR_NUM,month,KOR_NM,temperature,temp_max,temp_min
0,1,강화,-3.210201259,8.77562372,-15.23655127
1,1,거제,2.704134893,13.58407826,-6.975695935
2,1,거창,-1.302148184,12.19351281,-13.98940368
3,1,고창,-0.177188565,11.93075271,-10.45165386
4,1,고흥,1.651300656,13.67782402,-9.428073363
5,1,광주,1.100740021,13.03519395,-8.997513245
6,1,구미,-0.596686933,11.48183918,-11.73440498
7,1,군산,-0.06150533,11.15061607,-10.4180843
8,1,금산,-2.323164982,11.65019527,-15.78924511
9,1,남원,-1.413062687,12.48386446,-14.54256525
10,1,남해,2.251060491,13.18952516,-8.037253176
11,1,대구,1.028580026,12.5490769,-9.421568238
12,1,대전,-0.994019621,11.44507659,-12.94151727
13,1,동두천,-3.775819338,9.903808494,-16.80023507
14,1,동해,1.169262285,12.23537199,-9.572451343
15,1,목포,1.885209474,12.54453482,-7.126128389
16,1,문경,-1.64157344,10.11947172,-13.4607313
17,1,밀양,0.505173621,13.73530515,-11.53910731
18,1,보령,-0.270882495,11.36861403,-11.46755094
19,1,보은,-2.913850453,10.58816742,-16.44611737
20,1,봉화,-3.963126832,9.718114147,-18.75754947
21,1,부산,3.639393711,14.51436007,-7.355767936
22,1,부안,-0.14851017,12.16791111,-12.18800936
23,1,부여,-1.496917432,11.2894645,-14.33777471
24,1,산청,0.427136565,12.78261952,-11.12149844
25,1,상주,-0.956808973,10.90864322,-12.1204614
26,1,서귀포,7.306083476,16.83817205,-1.130187749
27,1,서산,-1.682115986,10.34811391,-13.21048548
28,1,서울,-1.949876692,9.421905008,-13.04104856
29,1,속초,0.106446371,10.54091747,-11.13577373
30,1,수원,-2.082024223,10.1178512,-13.89344732
31,1,안동,-1.805028748,10.82064792,-14.80041862
32,1,양평,-3.481522317,9.383367899,-17.03299046
33,1,여수,2.847046777,12.54145928,-6.816518981
34,1,영덕,1.085759348,12.74534314,-10.26724024
35,1,영원,-3.578919087,9.750442806,-17.68226088
36,1,영주,-2.303082002,9.716876446,-15.4338638
37,1,영천,-0.496725941,12.23786136,-12.89040311
38,1,완도,2.854253919,13.45488101,-5.570367304
39,1,울릉,1.764208469,11.35228645,-6.577714691
40,1,울산,2.403481048,14.19218655,-8.305031177
41,1,울진,1.410194781,13.02607238,-9.795893566
42,1,원주,-3.152626399,9.593941098,-16.20306604
43,1,의성,-2.9945226,11.5787382,-17.46059737
44,1,이천,-3.067181584,9.643321041,-16.7372836
45,1,인제,-4.605622452,8.129729573,-18.77269115
46,1,인천,-1.563457155,9.486222273,-12.0416642
47,1,임실,-2.52426192,11.84880019,-16.58221984
48,1,장수,-3.060596076,10.8927296,-17.37487364
49,1,장흥,0.972906839,13.74626024,-10.26409274
