KOR_NUM,year,month,KOR_NM,temperature,temp_max,temp_min
53,2024,4,제천,10.69947174,27.05458192,-3.681004579
54,2024,4,진도,10.58152924,23.88268441,0.9113032
55,2024,4,진주,12.81424995,26.86568266,-0.845287473
56,2024,4,창원,14.01547195,25.88224106,3.74043954
57,2024,4,천안,11.83154464,27.2825502,-1.724078497
58,2024,4,철원,10.70025788,26.01797999,-3.247226318
59,2024,4,청주,13.1791346,27.90303836,0.828811167
60,2024,4,춘천,11.91233138,27.60690501,-1.714394675
61,2024,4,태백,9.005424385,24.47060391,-3.671929233
62,2024,4,통영,13.41781883,23.60514613,3.726338158
63,2024,4,포항,14.23236824,28.81723316,3.311907401
64,2024,4,합천,13.31290332,28.97578777,-0.905824307
65,2024,4,해남,12.22956282,25.06767944,-1.569200638
66,2024,4,홍천,11.24170354,27.81207919,-2.619934163
0,2024,5,강화,15.87450692,27.95102017,2.917169384
1,2024,5,거제,17.87160343,29.09548481,8.149825191
2,2024,5,거창,17.01188976,30.87737998,3.233414069
3,2024,5,고창,17.52696769,29.94505192,5.627598168
4,2024,5,고흥,17.42948757,29.39341625,5.583900057
5,2024,5,광주,18.61230059,30.60790448,7.836208603
6,2024,5,구미,18.46627665,31.54171865,5.873110019
7,2024,5,군산,17.00569804,28.51626797,7.644973257
8,2024,5,금산,17.05826215,30.39399587,3.580715455
9,2024,5,남원,17.30778992,30.90780376,0.690213982
10,2024,5,남해,18.18648838,29.82300567,8.483584762
11,2024,5,대구,19.4822938,32.33158883,8.508727888
12,2024,5,대전,18.4024715,30.34124694,7.131615613
13,2024,5,동두천,17.12095868,30.59971763,5.365712903
14,2024,5,동해,16.52667499,29.73503399,6.782730851
15,2024,5,목포,17.45405192,27.71474758,9.097360994
16,2024,5,문경,17.20587333,30.38383879,4.43645202
17,2024,5,밀양,18.24720428,31.77342697,5.602141374
18,2024,5,보령,16.50074254,28.05186311,5.79079897
19,2024,5,보은,16.63455002,29.92109105,3.359470618
20,2024,5,봉화,15.32720713,29.6519766,1.347600497
21,2024,5,부산,17.86021617,27.33551777,10.33582286
22,2024,5,부안,17.08277188,29.61357504,6.528884002
23,2024,5,부여,17.4930711,30.38555345,5.045781921
24,2024,5,산청,17.70335976,31.13324175,4.84871787
25,2024,5,상주,18.34960992,31.08949101,6.088166374
26,2024,5,서귀포,18.88443074,27.13173604,11.7289238
27,2024,5,서산,16.57891291,28.91919667,5.436884909
28,2024,5,서울,18.1771794,30.17110541,8.649383533
29,2024,5,속초,16.42691228,30.18321451,6.804878683
30,2024,5,수원,17.54251041,29.86024782,7.211895533
31,2024,5,안동,17.70018778,30.92094855,5.097033391
32,2024,5,양평,17.52368248,30.6196482,5.108078011
33,2024,5,여수,17.87577854,27.08966492,10.69047054
34,2024,5,영덕,17.11059048,31.06145891,5.446673739
35,2024,5,영원,16.80817399,30.8070461,3.754862212
36,2024,5,영주,17.07322694,30.33746951,4.008931129
37,2024,5,영천,17.68948306,31.75246261,4.267151998
38,2024,5,완도,17.37240652,27.8633321,8.930208617
39,2024,5,울릉,15.82794795,26.02902461,7.655856768
40,2024,5,울산,18.2300982,30.61707476,8.237288862
41,2024,5,울진,16.37482464,30.5014184,5.967809225
42,2024,5,원주,17.77979537,30.27161031,5.840207752
43,2024,5,의성,17.02818885,31.57938659,2.432492079
44,2024,5,이천,17.5214759,30.52840565,5.456265499
45,2024,5,인제,15.98991991,30.02057607,3.543866009
46,2024,5,인천,16.73865853,27.94446791,9.008094913
47,2024,5,임실,16.17997078,29.67329626,2.262055661
48,2024,5,장수,15.90889894,28.40706029,2.451954663
49,2024,5,장흥,17.30679724,29.5392648,4.225024783
50,2024,5,전주,18.41646751,30.93184213,6.734307039
51,2024,5,정읍,17.84771108,30.59290836,6.455748994
52,2024,5,제주,18.31892685,28.60287575,10.85821989
53,2024,5,제천,16.13150383,29.78480694,2.831440516
54,2024,5,진도,15.5958352,27.01505167,7.062971168
55,2024,5,진주,17.92268001,30.66398491,2.265466289
56,2024,5,창원,18.44199898,29.85095095,9.582733083
57,2024,5,천안,17.412985,29.89413545,5.317725853
58,2024,5,철원,16.52490745,29.26817101,3.883438463
59,2024,5,청주,18.62216497,30.69917867,7.515291748
60,2024,5,춘천,17.50335727,30.66167328,5.047933882
61,2024,5,태백,14.33901568,28.00721856,1.548525419
62,2024,5,통영,17.61308781,27.24336323,9.870872819
63,2024,5,포항,18.61249173,31.62340253,9.530315009
64,2024,5,합천,18.0624605,32.03152557,5.277487357
65,2024,5,해남,17.21497049,28.90480903,4.753979825
66,2024,5,홍천,16.73519059,30.89620532,3.672094658
0,2024,6,강화,20.62542112,30.59664381,11.16931095
1,2024,6,거제,21.4161523,30.95375955,12.95390148
2,2024,6,거창,21.25680092,32.89273243,9.878911317
3,2024,6,고창,22.35425267,32.57090694,12.54551528
4,2024,6,고흥,21.35980239,31.03802575,11.37076727
5,2024,6,광주,22.89565703,32.78436923,14.29917089
6,2024,6,구미,22.73551521,33.73737074,12.23760179
7,2024,6,군산,21.72759716,30.89432817,14.0882002
8,2024,6,금산,21.74552347,32.7639464,9.822324459
9,2024,6,남원,22.28183157,33.02267405,10.97898828
10,2024,6,남해,21.84666291,31.3783484,13.9273436
11,2024,6,대구,23.40454442,34.66962052,13.72725916
12,2024,6,대전,22.8927123,32.75208679,13.187941
13,2024,6,동두천,21.91272689,33.29617689,11.81497689
14,2024,6,동해,19.76055514,31.10616155,11.69698702
15,2024,6,목포,21.74816893,29.86373177,14.78185478
16,2024,6,문경,21.43014965,32.51664872,10.12119107
17,2024,6,밀양,22.53615578,33.79255311,12.11130028
18,2024,6,보령,21.22085003,30.46388729,12.03723587
19,2024,6,보은,21.24597423,32.07786834,9.461176004
20,2024,6,봉화,19.71368172,32.11625614,6.612108071
21,2024,6,부산,21.22581877,28.93969853,14.95141387
22,2024,6,부안,21.7019211,31.37774246,12.57674367
23,2024,6,부여,22.24653453,32.87726531,11.59590282
24,2024,6,산청,21.82162044,32.98184766,11.62756153
25,2024,6,상주,22.63851548,33.44745795,11.86533721
26,2024,6,서귀포,22.03980383,28.99481423,15.48900162
27,2024,6,서산,21.31044172,31.38508193,12.29832507
28,2024,6,서울,22.82518458,32.69332209,14.52525609
29,2024,6,속초,19.89245195,31.40050758,12.02288729
30,2024,6,수원,22.33880259,32.2246875,13.33621205
31,2024,6,안동,21.99717486,33.41993024,11.05204526
32,2024,6,양평,22.17653686,33.24411319,10.98014387
33,2024,6,여수,21.35852591,28.76864606,15.29966713
34,2024,6,영덕,20.62703529,33.47620598,10.56878949
35,2024,6,영원,21.42286343,33.7612651,9.577819432
36,2024,6,영주,21.4478968,32.90218753,10.2596085
37,2024,6,영천,21.83234105,33.99979331,10.37375558
38,2024,6,완도,21.31269917,30.02841812,13.80661855
39,2024,6,울릉,19.28363103,28.15671983,12.58944775
40,2024,6,울산,21.75531892,32.2989771,13.16015054
41,2024,6,울진,19.61566609,31.59161693,11.28034682
42,2024,6,원주,22.50113564,32.96920432,12.08667436
43,2024,6,의성,21.76538905,34.13013346,8.631710001
44,2024,6,이천,21.97658532,32.9094307,11.0782327
45,2024,6,인제,20.52613898,32.85248087,8.67686541
46,2024,6,인천,21.37128441,30.39176516,14.28149036
47,2024,6,임실,20.95564066,31.8588115,9.241799148
48,2024,6,장수,20.30758625,30.590534,8.696920817
49,2024,6,장흥,21.47703178,31.4703289,11.40575497
50,2024,6,전주,22.91812011,33.02058362,13.24392339
51,2024,6,정읍,22.39504797,32.71353454,12.28557358
52,2024,6,제주,21.93034889,30.96972447,15.17851985
53,2024,6,제천,20.93003536,32.70218161,9.032592963
54,2024,6,진도,18.97726633,28.57454366,11.96679852
55,2024,6,진주,22.0059851,32.37581345,11.38654996
56,2024,6,창원,21.99893348,31.59105839,14.80933115
57,2024,6,천안,21.94222381,32.15153422,11.18839003
58,2024,6,철원,21.29417117,31.97100444,10.78210987
59,2024,6,청주,23.12799002,32.9712592,13.68915137
60,2024,6,춘천,22.33282883,33.41475527,11.8966006
61,2024,6,태백,18.15334335,30.62516762,6.597768388
62,2024,6,통영,21.1093455,29.1273426,14.56129123
63,2024,6,포항,22.03069462,33.63864189,14.02506056
64,2024,6,합천,22.40851191,34.08288169,11.4202754
65,2024,6,해남,21.38906187,30.95963973,11.77052576
66,2024,6,홍천,21.66419633,33.75081262,9.646667414
0,2024,7,강화,23.7354755,32.68824787,13.81406914
1,2024,7,거제,25.08421808,33.63844485,18.40446559
2,2024,7,거창,24.37230632,34.69201526,15.9211255
3,2024,7,고창,26.09357839,34.39016068,19.26496976
4,2024,7,고흥,25.02453729,33.77673042,17.82326914
5,2024,7,광주,26.12095504,34.72551402,19.42702471
6,2024,7,구미,25.5170271,35.1713272,17.50853984
7,2024,7,군산,25.25485396,33.63514549,18.96666295
8,2024,7,금산,25.019289,34.38703587,16.50417089
9,2024,7,남원,25.3089288,34.82163983,17.48928001
10,2024,7,남해,25.38372106,34.37792597,18.74453194
11,2024,7,대구,26.28093106,36.33192448,18.84541196
12,2024,7,대전,25.82925666,34.2910997,18.56135171
13,2024,7,동두천,24.449564,33.81549223,17.52870378
14,2024,7,동해,23.47418106,33.89166452,16.78380889
15,2024,7,목포,25.3616217,33.0055891,19.60775746
16,2024,7,문경,24.13442435,33.90943656,16.01674907
17,2024,7,밀양,25.83180736,35.69508639,17.86714896
18,2024,7,보령,24.91564718,33.25413571,18.03983999
19,2024,7,보은,24.2742248,33.54349834,15.97875387
20,2024,7,봉화,22.93221969,33.06617163,13.34637975
21,2024,7,부산,24.68047633,32.33478557,18.99968318
22,2024,7,부안,25.41774341,34.42582516,18.51713558
23,2024,7,부여,25.2797602,34.59621242,17.98124715
24,2024,7,산청,24.83400865,35.11973901,17.14481946
25,2024,7,상주,25.03169028,34.73010923,17.79958153
26,2024,7,서귀포,26.01454543,32.81787096,20.15142094
27,2024,7,서산,24.55247179,33.42411111,17.60362858
28,2024,7,서울,25.56721867,34.08004161,18.96960378
29,2024,7,속초,23.49589982,33.91897018,16.53576886
30,2024,7,수원,25.52158746,33.99128787,15.19765523
31,2024,7,안동,24.97353125,34.53319278,16.88604292
32,2024,7,양평,25.0807787,34.6335439,17.40189224
33,2024,7,여수,24.76774733,32.32200593,19.5758217
34,2024,7,영덕,24.1211904,35.30154291,16.14041939
35,2024,7,영원,24.1575643,34.63889771,16.0176602
36,2024,7,영주,24.21947435,34.04499909,15.570767
37,2024,7,영천,25.07511331,35.84009957,16.79336759
38,2024,7,완도,24.94317001,32.83085801,18.98097152
39,2024,7,울릉,22.86743572,31.19569263,16.96317112
40,2024,7,울산,25.41803838,35.14880209,18.33659395
41,2024,7,울진,23.31787506,34.32029908,16.22287813
42,2024,7,원주,25.27888167,34.48609658,17.1995307
43,2024,7,의성,24.92209963,35.50473706,15.81383048
44,2024,7,이천,24.93987381,34.36701454,17.03898225
45,2024,7,인제,23.48429687,33.88209946,15.20060791
46,2024,7,인천,24.62782921,32.7676754,18.86285395
47,2024,7,임실,24.37883017,33.86425745,16.25499611
48,2024,7,장수,23.54146313,32.30301129,15.00338578
49,2024,7,장흥,25.14231382,33.90318897,17.94567573
50,2024,7,전주,26.31649782,35.14281969,18.90874716
51,2024,7,정읍,25.76302457,35.07759851,18.31168358
52,2024,7,제주,26.40698862,34.99943323,20.2234764
53,2024,7,제천,23.79708649,33.56666643,15.26817287
54,2024,7,진도,22.20593168,31.27136343,17.0806495
55,2024,7,진주,25.48548098,34.87971562,18.01251918
56,2024,7,창원,25.53972264,34.45172223,19.47327348
57,2024,7,천안,25.18641455,33.9483829,17.31870756
58,2024,7,철원,24.01439588,33.08447884,16.23734078
59,2024,7,청주,26.06370057,34.70160665,18.63741914
60,2024,7,춘천,25.05047112,34.46791826,17.22301288
61,2024,7,태백,21.47986502,31.46433169,12.24992512
62,2024,7,통영,24.65361303,32.62874833,19.06812373
63,2024,7,포항,25.51043518,36.02056416,18.72025122
64,2024,7,합천,25.55713739,35.85502742,17.5336591
65,2024,7,해남,25.19242087,33.45813285,18.19376602
66,2024,7,홍천,24.61348191,35.05071179,16.07003657
0,2024,8,강화,24.8842431,33.79085084,16.09776924
1,2024,8,거제,26.15505147,34.26520856,18.63715395
2,2024,8,거창,24.48778202,34.86948124,15.05726145
3,2024,8,고창,26.11975772,35.74164808,16.38264705
4,2024,8,고흥,26.01183658,34.37909045,17.7065931
5,2024,8,광주,26.67896283,35.32666513,18.66389844
6,2024,8,구미,25.72626933,35.55007322,16.5819806
7,2024,8,군산,25.99972397,34.46285589,18.50013804
8,2024,8,금산,25.08047968,34.89073965,15.75180494
9,2024,8,남원,25.52591545,35.33943143,16.78992156
10,2024,8,남해,26.31166968,34.87974081,18.89428303
11,2024,8,대구,26.80425208,36.4079045,18.25984946
12,2024,8,대전,26.25630704,34.96184397,17.3022493
13,2024,8,동두천,24.98913604,34.78139497,15.35467604
14,2024,8,동해,24.18812429,33.56227557,16.35841595
15,2024,8,목포,26.54306443,34.1699213,19.5685
16,2024,8,문경,24.20226261,34.5823009,15.13423113
17,2024,8,밀양,26.32282336,36.27701915,17.03477472
18,2024,8,보령,25.94618116,34.47266359,17.70146703
19,2024,8,보은,24.53409244,34.21976278,15.03366519
20,2024,8,봉화,23.08107429,33.84915626,12.54983769
21,2024,8,부산,26.39066011,33.84636951,19.79919275
22,2024,8,부안,26.09246047,35.22256131,17.62847968
23,2024,8,부여,25.82970183,35.50743788,16.956285
24,2024,8,산청,25.1857606,35.45736233,16.34603584
25,2024,8,상주,25.38878788,35.31864594,16.07417961
26,2024,8,서귀포,27.4306304,33.35889288,21.303455
27,2024,8,서산,25.37216505,34.44013374,17.04471872
28,2024,8,서울,26.31486002,35.10401707,17.95344781
29,2024,8,속초,24.32513573,33.93928041,16.53485772
30,2024,8,수원,26.20996679,35.10546303,14.24914867
31,2024,8,안동,25.27725147,35.34323895,15.82907982
32,2024,8,양평,25.33784681,35.3263229,16.20684654
33,2024,8,여수,26.26226989,32.97746679,20.17450903
34,2024,8,영덕,24.79551025,34.96158471,16.3281242
35,2024,8,영원,24.45826406,35.31836242,15.0284065
36,2024,8,영주,24.44179537,34.96822935,14.54823751
37,2024,8,영천,25.53049542,35.8569697,16.07228108
38,2024,8,완도,25.99392585,33.63089796,19.54797643
39,2024,8,울릉,24.12064743,32.02759574,17.67658777
40,2024,8,울산,26.2275264,35.29140186,18.46933713
41,2024,8,울진,24.11990935,34.00317267,16.46584087
42,2024,8,원주,25.53317134,35.30642305,16.16530902
43,2024,8,의성,25.26002755,36.03905508,14.91871068
44,2024,8,이천,25.23139549,35.2359306,16.0310932
45,2024,8,인제,23.68822504,34.6919071,14.16275056
46,2024,8,인천,25.80921712,33.81993762,18.02235355
47,2024,8,임실,24.58857697,34.38584917,13.15171178
48,2024,8,장수,23.61478913,33.06187373,14.13079702
49,2024,8,장흥,25.72087185,34.45940986,17.23629179
50,2024,8,전주,26.56900216,35.70918755,18.02522771
51,2024,8,정읍,26.28786711,35.61937749,17.69876472
52,2024,8,제주,27.33749092,34.53959593,20.98024544
53,2024,8,제천,24.07238708,34.54956512,14.29223735
54,2024,8,진도,22.59459626,32.35107721,16.6984682
55,2024,8,진주,26.13330216,35.46460699,17.39436313
56,2024,8,창원,26.81124263,35.23788769,19.83965468
57,2024,8,천안,25.41320135,34.98410093,16.40349532
58,2024,8,철원,24.30234767,33.76179516,14.49396627
59,2024,8,청주,26.40703536,35.38950847,17.82800706
60,2024,8,춘천,25.17724173,35.16061726,15.90286719
61,2024,8,태백,21.47380206,31.90664106,11.82932305
62,2024,8,통영,26.27816637,34.08634105,19.62451054
63,2024,8,포항,26.25152085,35.77962815,19.02494615
64,2024,8,합천,25.80791619,36.26410173,16.63063537
65,2024,8,해남,26.09842583,34.31251959,17.45165964
66,2024,8,홍천,24.79621766,35.77404576,14.88895128
0,2024,9,강화,20.34546154,30.13885546,9.580578053
1,2024,9,거제,22.07448939,31.10793745,13.36458177
2,2024,9,거창,19.56862346,31.27208748,7.314665138
3,2024,9,고창,21.44315696,31.03456994,11.88367411
4,2024,9,고흥,21.78856623,31.4702489,10.87590968
5,2024,9,광주,22.33289847,32.15530767,12.72106942
6,2024,9,구미,20.66421318,31.71731842,9.598383023
7,2024,9,군산,21.6587614,31.18465675,12.6570453
8,2024,9,금산,19.89853257,31.58543452,7.677133632
9,2024,9,남원,20.84929105,32.02541494,8.353266213
10,2024,9,남해,21.98424258,31.53734718,13.67479687
11,2024,9,대구,22.09474748,32.76893914,12.26414924
12,2024,9,대전,21.36181198,31.40979526,10.88643592
13,2024,9,동두천,20.12247374,30.78467371,9.006809267
14,2024,9,동해,19.99726543,30.35542988,11.34530254
15,2024,9,목포,22.46832583,31.16547248,14.37122339
16,2024,9,문경,19.42834998,30.66403247,7.829043308
17,2024,9,밀양,21.67980854,32.70474613,10.18887159
18,2024,9,보령,21.37469932,30.93487455,11.54977108
19,2024,9,보은,19.23053317,30.65569296,7.233810896
20,2024,9,봉화,17.82142055,30.18364197,5.184990325
21,2024,9,부산,22.72893299,30.86571695,16.01200967
22,2024,9,부안,21.13585626,31.86148861,10.6167672
23,2024,9,부여,20.88695414,32.03595747,9.430336574
24,2024,9,산청,20.50502566,32.01416127,9.417588049
25,2024,9,상주,20.2194782,31.20014699,9.313305667
26,2024,9,서귀포,24.27483,31.12154822,17.53225313
27,2024,9,서산,20.80136356,31.01978669,10.23386255
28,2024,9,서울,21.78536534,31.16999409,12.23039861
29,2024,9,속초,20.21678396,30.05921903,12.07065167
30,2024,9,수원,21.51566487,31.25366027,11.12341329
31,2024,9,안동,20.18287392,31.35019201,9.372717093
32,2024,9,양평,20.13628922,31.5184518,9.11084861
33,2024,9,여수,22.75353446,30.0901518,16.25608059
34,2024,9,영덕,20.07142499,31.48026253,10.87410963
35,2024,9,영원,19.33917718,31.10332088,8.626676303
36,2024,9,영주,19.41232763,31.05518774,7.459550903
37,2024,9,영천,20.48348858,32.09232358,8.698826059
38,2024,9,완도,22.42663684,30.75564407,14.59147434
39,2024,9,울릉,20.21068931,28.45251079,14.28875576
40,2024,9,울산,21.84595928,31.85087941,13.20636821
41,2024,9,울진,20.08462173,30.23907917,11.32580891
42,2024,9,원주,20.2577384,31.26403243,9.277324643
43,2024,9,의성,19.94758839,32.22035404,7.212143588
44,2024,9,이천,20.03807526,31.25331656,8.511141992
45,2024,9,인제,18.53381499,30.4031092,8.194282254
46,2024,9,인천,21.67962646,30.34033401,12.79992508
47,2024,9,임실,19.64110555,31.04558449,7.022954292
48,2024,9,장수,18.49613491,29.76298657,5.936302907
49,2024,9,장흥,21.38840491,31.56606951,9.911762659
50,2024,9,전주,22.01695846,32.43214845,11.24565691
51,2024,9,정읍,21.56271313,32.27015699,10.83551293
52,2024,9,제주,23.52380325,31.37110374,16.94926405
53,2024,9,제천,18.5470298,30.77631875,6.425807749
54,2024,9,진도,19.81936974,29.45556027,12.56344115
55,2024,9,진주,21.5250168,32.08963017,10.10719066
56,2024,9,창원,22.83448204,31.83327741,14.83920315
57,2024,9,천안,20.366904,31.19761713,8.850020158
58,2024,9,철원,18.98028281,30.0886199,6.537542904
59,2024,9,청주,21.45291324,31.74164951,10.93373065
60,2024,9,춘천,19.78577665,30.99425408,9.220063691
61,2024,9,태백,16.25736739,28.16566231,5.141174215
62,2024,9,통영,22.52599569,31.03968061,15.08802532
63,2024,9,포항,22.11106554,31.90238908,14.32498794
64,2024,9,합천,21.01885483,32.64145241,6.521880219
65,2024,9,해남,21.63525552,31.31803699,9.948667453
66,2024,9,홍천,19.3066733,31.6683955,8.343129617
0,2024,10,강화,13.78475725,25.48835649,0.928705975
1,2024,10,거제,16.86102636,26.91482681,6.249475128
2,2024,10,거창,12.93761484,27.03131618,-0.89180118
3,2024,10,고창,15.43299589,26.915864,4.499225828
4,2024,10,고흥,15.90465797,27.39881446,3.0571689
5,2024,10,광주,16.22458322,28.02741082,4.825945636
6,2024,10,구미,14.20036017,26.862326,1.334497231
7,2024,10,군산,15.49810631,26.20515991,4.353222031
8,2024,10,금산,12.90009363,26.77381228,-0.762557359
9,2024,10,남원,13.83840061,27.68977121,-0.067044945
10,2024,10,남해,16.77521231,27.24568548,6.098959567
11,2024,10,대구,16.26241497,27.77366998,4.492270586
12,2024,10,대전,14.76195809,26.58750899,2.036877996
13,2024,10,동두천,13.3231081,26.90224424,-0.310425681
14,2024,10,동해,15.21901027,25.52472252,4.733721399
15,2024,10,목포,16.85071385,27.22811015,6.880047844
16,2024,10,문경,13.1551828,25.90149019,0.023474768
17,2024,10,밀양,15.32157588,28.21120292,1.740150705
18,2024,10,보령,15.18979291,26.40283834,3.239571329
19,2024,10,보은,12.29599248,25.94257881,-1.606294896
20,2024,10,봉화,11.14900731,25.37161971,-3.230670326
21,2024,10,부산,18.05290255,27.29858038,8.260857555
22,2024,10,부안,15.03985978,27.17506858,2.552556945
23,2024,10,부여,13.88997198,27.19255503,0.294601302
24,2024,10,산청,14.235516,27.42241219,1.412623985
25,2024,10,상주,13.93190835,26.5153289,1.339141881
26,2024,10,서귀포,19.78163505,27.85722505,11.2371811
27,2024,10,서산,14.26960604,26.29803969,1.62319021
28,2024,10,서울,15.21300421,26.37159298,3.261166042
29,2024,10,속초,15.24906401,25.73542454,4.54426916
30,2024,10,수원,14.64223818,26.47531012,1.725282117
31,2024,10,안동,13.61593702,26.26281791,0.168123489
32,2024,10,양평,13.05216494,26.21910551,-0.280649779
33,2024,10,여수,17.72691012,26.16114083,8.590599156
34,2024,10,영덕,15.18144003,26.70673177,3.852715382
35,2024,10,영원,12.74063948,26.31987425,-0.621693697
36,2024,10,영주,12.90110164,25.98015474,-0.71916052
37,2024,10,영천,14.20454443,27.3611289,0.238335935
38,2024,10,완도,17.17285928,26.76004594,7.455521154
39,2024,10,울릉,15.62600385,24.16154097,7.042248195
40,2024,10,울산,16.65345186,27.58044501,5.6929046
41,2024,10,울진,15.18548818,25.95920301,4.114414971
42,2024,10,원주,13.33654329,25.91329943,0.052733411
43,2024,10,의성,12.76879231,27.05328424,-1.973567976
44,2024,10,이천,13.12957397,26.30982522,-0.869484964
45,2024,10,인제,11.84762395,25.44685008,-1.30625047
46,2024,10,인천,15.45935945,25.68875649,4.21332308
47,2024,10,임실,12.66415863,26.74199948,-1.14597462
48,2024,10,장수,11.6426944,25.71669065,-1.832805296
49,2024,10,장흥,15.12348706,27.610237,2.030941524
50,2024,10,전주,15.50433607,27.77528929,3.11583582
51,2024,10,정읍,15.21735789,27.65541908,3.029197703
52,2024,10,제주,18.73395867,27.03439479,10.6079388
53,2024,10,제천,11.50277777,25.74597004,-2.404016257
54,2024,10,진도,14.68135656,25.57068696,5.739714547
55,2024,10,진주,15.00544204,27.65831694,1.647023507
56,2024,10,창원,17.52838248,27.68955638,7.266361488
57,2024,10,천안,13.52782067,26.31914402,-0.11572194
58,2024,10,철원,11.87893651,25.55498069,-2.558441563
59,2024,10,청주,14.72180718,26.73617561,1.895813084
60,2024,10,춘천,12.86192911,25.62334715,-0.577854121
61,2024,10,태백,10.50789383,23.60140589,-2.034611262
62,2024,10,통영,17.63376825,27.11810394,7.443043748
63,2024,10,포항,17.09050846,27.49502767,6.767197101
64,2024,10,합천,14.58842952,28.03524809,1.516000374
65,2024,10,해남,15.4895796,27.38017242,2.074655409
66,2024,10,홍천,12.06537715,25.99533,-1.456737881
0,2024,11,강화,6.353724037,18.96846596,-6.477475943
1,2024,11,거제,10.68089103,21.76828355,-0.223642167
2,2024,11,거창,6.490262197,21.49549475,-6.552924099
3,2024,11,고창,8.133487365,20.44604207,-0.959847608
4,2024,11,고흥,9.424692506,22.08908415,-3.191372867
5,2024,11,광주,9.54023602,22.00207269,-1.287119534
6,2024,11,구미,7.29304198,21.02168222,-4.435910401
7,2024,11,군산,8.664796263,20.51921255,-1.797544994
8,2024,11,금산,6.107478091,21.43978199,-6.819213453
9,2024,11,남원,6.817362831,21.68844267,-5.610930325
10,2024,11,남해,10.42097826,21.68342771,-0.569679064
11,2024,11,대구,9.391010374,22.01904356,-2.016507023
12,2024,11,대전,7.760901046,20.85332317,-4.30099382
13,2024,11,동두천,5.842480318,20.5654625,-6.956617647
14,2024,11,동해,9.407237951,20.94180803,-1.678972923
15,2024,11,목포,10.43674554,21.4837507,0.282870585
16,2024,11,문경,6.527282798,19.82272974,-5.66561046
17,2024,11,밀양,8.406154196,22.33447362,-4.544852881
18,2024,11,보령,8.64933709,20.56930144,-2.364533608
19,2024,11,보은,5.612156139,20.42526163,-7.496320879
20,2024,11,봉화,4.272709972,19.39316593,-9.260442662
21,2024,11,부산,12.01627446,22.77992087,0.990112234
22,2024,11,부안,8.563002587,21.65744028,-2.979360674
23,2024,11,부여,6.857421299,20.95114236,-4.967342409
24,2024,11,산청,7.955268027,21.84939262,-4.335917816
25,2024,11,상주,7.169776331,20.54954778,-4.314595317
26,2024,11,서귀포,14.57833909,23.69000555,5.085926655
27,2024,11,서산,7.383246474,20.23845758,-4.050213073
28,2024,11,서울,7.547899095,19.64015545,-4.59710776
29,2024,11,속초,8.943996764,20.66479611,-2.745618949
30,2024,11,수원,7.198404664,20.01168644,-4.993710596
31,2024,11,안동,6.498467724,20.30969673,-6.428315971
32,2024,11,양평,5.71000071,19.89376888,-7.274229868
33,2024,11,여수,11.39207482,20.98313145,1.314964801
34,2024,11,영덕,9.259246232,21.90704321,-2.213963231
35,2024,11,영원,5.316920206,19.85373962,-7.62892074
36,2024,11,영주,6.038450124,19.55768931,-6.771533525
37,2024,11,영천,7.39650573,21.64827852,-5.863084446
38,2024,11,완도,10.84726434,21.2045617,0.905469732
39,2024,11,울릉,9.979670049,20.06766735,0.698980664
40,2024,11,울산,10.4220294,22.43965896,-0.806609032
41,2024,11,울진,9.420404675,21.47179331,-2.14433895
42,2024,11,원주,5.981431797,19.58951988,-6.724103975
43,2024,11,의성,5.530720694,21.25962111,-8.55562627
44,2024,11,이천,5.787054939,19.78259522,-7.121949811
45,2024,11,인제,4.72236687,18.89655273,-8.054641088
46,2024,11,인천,7.982761136,19.13412123,-3.628024295
47,2024,11,임실,5.960169884,21.07232224,-6.832637554
48,2024,11,장수,5.180399522,20.2562833,-7.148703194
49,2024,11,장흥,8.689324593,22.08169134,-3.706736252
50,2024,11,전주,8.771254966,21.95197639,-2.844904847
51,2024,11,정읍,8.603704432,21.91753685,-3.023470126
52,2024,11,제주,13.4018887,22.88178758,5.100315229
53,2024,11,제천,4.419753183,19.16918597,-9.384807821
54,2024,11,진도,8.379762338,20.61602927,-1.117819005
55,2024,11,진주,7.976242919,21.99560879,-4.607318432
56,2024,11,창원,10.95023366,21.74252872,0.239162626
57,2024,11,천안,6.343299729,20.44688893,-6.093664596
58,2024,11,철원,4.324763757,18.70475743,-9.378391335
59,2024,11,청주,7.459317859,20.41313534,-4.55651693
60,2024,11,춘천,5.271221022,18.96984823,-7.451315104
61,2024,11,태백,4.171063856,17.84068299,-8.457309289
62,2024,11,통영,11.43988013,21.76497531,0.668899775
63,2024,11,포항,10.71635983,22.20206527,-0.283488381
64,2024,11,합천,7.708428038,22.24794958,-4.75973479
65,2024,11,해남,9.229120601,22.17019321,-3.344897406
66,2024,11,홍천,4.473319014,19.58565162,-8.744462964
0,2024,12,강화,-0.843698417,11.87680297,-13.01851228
1,2024,12,거제,4.672357605,16.22535376,-4.943282438
2,2024,12,거창,0.465498445,15.08505042,-11.73541954
3,2024,12,고창,2.226872273,15.14692748,-8.702714119
4,2024,12,고흥,3.582409087,16.45395163,-7.507804181
5,2024,12,광주,3.287114966,15.85895181,-6.718487513
6,2024,12,구미,1.028032456,13.99261664,-9.820893305
7,2024,12,군산,2.213744326,14.13976321,-7.935803501
8,2024,12,금산,-0.327844992,14.41430466,-13.09659311
